temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk19,playmethod,class1,class2,label
1.539108,-0.6306894,1.194176,-0.634007222,1.192052283,-0.001793267,231,446.2868,344.7725,915.1611,384.6569,-0.998975,0.02598308,-0.02992568,36.14321,0.1714861,-0.004663331,0.8531564,0.9575325,0.8061244,0.8990811,0.8243547,0.8746464,?,0.6549478,?,0.6378542,?,?,?,?,?,?,?,?,blown,aerophone,aero_single-reed,B-flatclarinet
1.526726,-0.6499251,1.401673,-0.653541927,1.400191857,-0.007260974,170,467.5835,378.2235,785.9619,360.533,-0.9985152,0.03609146,-0.03078453,36.10948,0.171334,-0.2422116,1.031885,0.9213426,1.019852,1.051933,1.034086,0.9099277,0.9554876,0.8939824,0.9053482,0.8551566,0.9499143,0.8443108,0.7677726,0.751749,0.8818239,0.6625126,0.7395685,0.733714,blown,aerophone,aero_lip-vibrated,CTrumpet
1.22923,-0.2350993,0.9667534,-0.237443653,0.964501386,0.001435618,269,538.4849,415.3372,1044.36,318.1597,-0.9993809,0.01889922,-0.02941832,35.11092,0.1715739,-0.2018804,1.028503,1.027619,1.000539,0.9525762,0.8739227,0.8836235,0.9010413,0.8882719,0.8633218,0.841542,0.7924125,0.773359,0.7365623,0.6623848,0.6242986,0.5832144,0.5503945,?,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,-0.0550414,1.209321,-0.059503642,1.208163915,-0.007874107,204,622.1962,399.0914,1028.21,357.2778,-0.9985965,0.01813109,-0.03157297,36.55189,0.1711905,-0.237643,1.081055,1.038949,0.9993426,0.9408238,1.040157,0.8680874,1.067217,0.8170128,0.9846736,0.7892867,0.9594142,0.7350115,0.9194883,0.6793264,0.9247283,0.7365431,0.8751212,0.7656967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526102,-1.049206,1.049012,-1.050719592,1.053790249,-0.005379864,204,316.5503,267.5642,519.4885,373.3751,-0.9991672,0.02655888,-0.02778482,35.3452,0.171846,-0.3124043,1.050474,1.032168,1.045007,0.9393165,0.9665846,0.8887594,0.8888331,0.7970472,0.7944313,0.8019604,0.7845309,0.7849389,0.7427094,0.6332883,0.6550016,?,?,?,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.009931049,0.946363,-0.012987073,0.94492463,-0.005091078,160,621.0604,453.8531,1173.56,365.2836,-0.9970257,0.06746054,-0.02773215,37.2792,0.1718545,-0.09503067,1.033919,1.066744,1.02566,1.018771,0.9306182,0.8862212,0.9603707,0.9897808,0.9721461,0.9880828,0.9617769,0.9546926,0.9594455,0.9082577,0.8639279,0.8205309,0.8059602,0.7518491,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.6899299,1.404302,-0.691784786,1.39997942,-0.002536832,207,502.2531,537.577,785.9619,259.0019,-0.9964827,0.05544002,-0.02785023,39.26861,0.1718354,-0.1572295,1.091693,1.012865,0.9379409,0.9522175,0.9519602,0.8380144,0.8960446,0.7752287,0.9212623,0.6995027,0.8200305,0.6819127,0.8185875,0.6431609,0.7237118,0.7190063,0.7987479,0.5670903,string,chordophone,chrd_composite,DoubleBass
1.300985,-0.1861491,1.115302,-0.190343396,1.114033052,0.00189095,265,583.4775,489.1134,783.2703,259.9585,-0.9970708,0.0658464,-0.02694559,37.49733,0.1719796,-0.1226992,1.042931,1.018517,1.016658,0.9480757,1.033498,0.8397957,0.887503,0.7878323,0.970422,0.7429419,0.8832798,0.7504663,0.7683063,0.6951587,0.726548,0.6353748,0.7344975,0.6276429,string,chordophone,chrd_composite,DoubleBass
1.810818,-0.5624606,0.5781155,-0.562211218,0.582949572,-0.004803419,171,363.9077,157.8034,392.981,319.6818,-0.9872175,0.06530664,-0.03345406,40.25628,0.1708328,-0.3420211,1.117061,1.107734,0.9982232,0.9991459,0.9413296,0.8960402,0.7713967,0.6467452,?,0.5682575,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
0.9915858,-0.8147711,0.7690366,-0.811107838,0.769884098,-0.002938474,123,317.604,137.2753,390.2893,449.8692,-0.9872469,0.03344651,-0.03354393,38.67421,0.1708152,0.08324903,1.021418,1.009634,0.950768,0.8946334,0.816609,0.7213678,0.6785447,0.6192269,?,?,?,?,?,?,?,?,?,?,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.394951,0.1731891,1.148939,0.172280095,1.144308565,-0.000594446,310,699.5377,392.3007,1047.052,366.8017,-0.9994477,0.02245117,-0.02910458,34.60854,0.1716274,-0.2402551,1.041191,0.8949942,1.082725,1.064254,1.06468,0.9432699,1.014341,0.9218387,0.9160932,0.9128006,0.9938689,0.8851689,0.894261,0.7969336,0.9691837,0.7240725,0.7835237,0.8533492,blown,aerophone,aero_lip-vibrated,CTrumpet
1.520376,-0.8747754,1.133245,-0.878566745,1.13237934,-0.001030258,187,374.3451,335.5357,783.2703,352.0484,-0.999365,0.02027178,-0.02899012,34.77164,0.1716467,-0.3124043,1.060623,1.038775,1.056557,0.9536185,0.9445486,0.9031217,0.9826891,0.8392957,0.852201,0.803114,0.9101289,0.8300256,0.8413074,0.7299377,0.7944906,?,0.7196472,0.6886623,blown,aerophone,aero_lip-vibrated,CTrumpet
1.391502,-0.8244139,1.351128,-0.825123898,1.34897188,0.002955655,165,401.4728,318.2383,783.2703,376.5042,-0.9996136,0.008044555,-0.03034425,34.13198,0.1714125,-0.2910995,1.045684,0.9035094,1.046269,1.055399,1.063129,0.9642657,1.016341,0.9625859,0.89891,0.902284,0.9758321,0.8778895,0.8851775,0.7934161,0.8673999,0.7523825,0.7527865,0.6727148,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.456283,0.9565234,-0.455887544,0.959133761,0.002992958,197,450.4319,308.1166,524.8718,371.7093,-0.9983656,0.03572776,-0.03080613,37.0777,0.1713301,-0.09503067,0.9734148,1.008214,0.9867926,0.8244967,0.8647085,0.9046536,0.912756,0.7767431,0.8456755,0.7962502,0.6091621,0.673699,0.6203517,0.6422525,0.6755333,0.6527151,0.60473,?,blown,aerophone,aero_single-reed,TenorSaxophone
0.7869839,-2.429989,0.5846305,-2.431376681,0.586648215,-0.002221033,63,100.3453,45.5351,129.1992,404.8255,-0.9938245,0.008600878,-0.03544576,37.99738,0.1704307,-0.6692826,0.9945625,0.8733618,0.8381259,0.7631782,0.7458118,?,0.7522956,?,0.72147,?,0.6836708,?,0.6008418,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.4231039,0.7862569,-0.425278062,0.786790246,0.001569441,359,431.657,250.1911,648.6877,364.5104,-0.999623,0.01041096,-0.03137728,34.21188,0.1712264,0.2276244,1.053407,1.034538,1.023454,0.9754948,0.9813954,0.8519269,0.9827738,0.781664,0.9050399,0.6922377,0.7994813,0.603812,0.7138817,?,0.7433536,?,0.688214,0.7184024,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.633609,-1.011677,0.765155,-1.009127648,0.764764891,0.002783101,126,290.7358,209.3789,263.7817,381.3771,-0.9993351,0.0244269,-0.02902675,35.02185,0.1716405,0.09215708,1.029246,0.9022169,0.9354728,0.908476,0.8497168,0.8918785,0.8871549,0.8061218,0.7700459,0.7479445,0.7161754,0.6537604,0.5964964,0.6331741,0.6355898,0.613451,0.6228892,0.6062401,blown,aerophone,aero_single-reed,TenorSaxophone
1.22923,-0.2027927,0.9650282,-0.206454539,0.964811483,0.003921357,222,548.1644,414.189,1044.36,328.2242,-0.9995069,0.0258197,-0.02990484,34.40886,0.1714897,-0.2018804,1.023952,1.034664,1.017765,0.9771449,0.8990851,0.9099345,0.9440548,0.9571897,0.9497883,0.9481701,0.9214676,0.9159774,0.9149109,0.853855,0.8198328,0.7864941,0.7517222,0.6883016,blown,aerophone,aero_single-reed,TenorSaxophone
1.002778,-0.1472608,0.7423208,-0.145546715,0.741773875,-0.002309112,253,516.5225,317.5381,522.1802,382.0157,-0.9984141,0.04196711,-0.02745549,35.91445,0.1718989,0.0932072,1.028854,1.009514,1.082941,0.9185109,0.8408101,0.7588034,0.9399072,0.6415425,?,?,0.9696517,?,?,?,0.9130263,?,?,0.7684982,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-1.886474,2.407775,-1.883227529,2.411985837,0.005285178,126,244.9473,169.2212,261.0901,529.524,-0.9985832,0.04518725,-0.0285565,35.89733,0.1717194,-0.6691447,1.114399,0.9714975,?,0.804056,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.045776,-0.2451684,0.8864811,-0.243674557,0.884131324,0.004173528,252,491.3532,235.9264,654.071,356.9096,-0.999111,0.02629172,-0.02749243,35.34501,0.171893,0.2047289,0.9674307,0.9671862,1.002248,0.9882752,0.9072329,0.7966099,0.7765037,0.7926785,0.6458439,?,?,0.6334618,0.6831031,0.596665,0.5741289,?,0.5619853,?,blown,aerophone,aero_double-reed,Oboe
0.627827,-2.647648,0.9568207,-2.646491234,0.95980438,-0.00084086,72,103.8005,96.26226,196.4905,360.8198,-0.9868763,0.02896755,-0.03319926,40.95276,0.1708825,-0.6963192,1.051479,0.8166912,0.8743492,0.6718155,0.9253207,0.6747448,0.8138732,?,0.6498069,?,0.6334321,0.5825634,0.6082059,?,0.6561913,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.073726,-0.5888228,1.334037,-0.591338241,1.332867645,-0.003269254,260,509.2745,514.1455,783.2703,230.8293,-0.9981571,0.04637793,-0.03081286,36.53064,0.1713289,-0.2762819,1.084576,1.014112,1.000628,0.9618029,0.968365,0.8606267,0.9168505,0.8332898,0.8382352,0.775851,0.7394552,0.6505801,0.6974104,0.6246903,0.6527537,0.6831573,0.6883482,0.6256046,blown,aerophone,aero_free-reed,Accordian
1.239341,-0.9006137,1.231339,-0.90414618,1.230708265,0.003812512,184,406.9159,468.0613,780.5786,240.3411,-0.9952914,0.07144865,-0.02790841,39.5554,0.1718259,-0.1617936,1.098428,1.018001,1.027895,0.9650101,0.9859314,0.8677107,0.8515844,0.8443676,0.8720428,0.813188,0.7867852,0.7528529,0.6155924,0.6828389,0.6595096,0.6245987,0.551148,0.6314257,string,chordophone,chrd_composite,DoubleBass
1.121035,-0.9770764,0.7691893,-0.980911591,0.76939337,-0.003114867,145,292.498,168.0448,392.981,316.1441,-0.9947774,0.02983913,-0.03168011,37.9365,0.1711707,-0.5800555,0.9929118,0.9846581,0.8919345,0.8875483,0.8396055,0.824338,0.7575359,0.7173595,0.6933721,0.6448052,0.6115003,0.6821097,0.7424394,0.6595203,0.7151344,0.5568992,0.7122039,0.5706997,string,chordophone,chrd_composite,ElectricGuitar
1.679426,-1.379208,0.7799924,-1.376317358,0.78188945,-0.004666244,73,231.1629,194.637,261.0901,369.4547,-0.998834,0.007767942,-0.03276228,35.52953,0.1709668,0.2979614,0.9788959,0.8565329,0.8985227,0.8732651,0.8223915,0.8571198,0.8542082,0.7884148,0.7723246,0.6990279,0.6730991,0.6354101,0.6127098,0.613584,0.6387975,0.6252435,0.6263421,0.612265,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.9050567,1.372131,-0.906100589,1.369350157,-0.002105597,165,387.5447,317.35,780.5786,378.5412,-0.998936,0.04021176,-0.02839275,35.17781,0.1717466,-0.2422116,1.042233,0.907543,1.045093,1.054374,1.057973,0.9612177,0.9738864,0.9545361,0.9000329,0.8945142,0.9537626,0.8737224,0.8941417,0.8053424,0.8284382,0.7016623,?,0.7157132,blown,aerophone,aero_lip-vibrated,CTrumpet
1.445637,0.1332535,0.9228912,0.134942275,0.926071338,0.002267057,218,676.0187,471.1051,1302.759,326.4383,-0.9947676,0.08951751,-0.02587622,38.55826,0.1721437,0.3134224,1.006912,1.065124,1.05457,0.999724,0.9454967,0.9545894,0.9511055,0.9862902,0.9923162,0.9936726,0.9710598,0.9660204,0.9709147,0.9214284,0.8922885,0.8525552,0.8224423,0.754929,blown,aerophone,aero_single-reed,TenorSaxophone
1.771543,-0.6578229,1.218928,-0.653499738,1.218889473,-0.003363505,314,439.6421,341.0282,912.4695,384.1017,-0.9986266,0.01618013,-0.03143312,36.36856,0.1712162,-0.02480273,0.8770762,0.9729721,0.771313,0.9572909,0.8594581,0.9606919,0.7436718,0.844921,0.7928529,0.7708303,0.8300637,0.7146204,0.7575541,0.6949052,0.7361773,0.6841353,0.5748161,0.5803911,blown,aerophone,aero_single-reed,B-flatclarinet
1.330722,-0.8494263,1.384139,-0.848416304,1.385932995,0.002932761,232,420.8453,383.8608,785.9619,344.4377,-0.9995752,0.01940007,-0.02945296,34.57972,0.1715679,-0.3542704,1.03725,0.9054499,1.052926,1.05671,1.057938,0.9473798,0.840425,0.9288035,0.9239729,0.9203181,0.9283123,0.8982849,0.8940097,0.7955036,0.7509601,0.7650052,0.8006501,0.8240913,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.163309,0.7558108,-1.160318646,0.754223483,0.004878084,125,256.4407,140.9219,390.2893,371.7103,-0.9986849,0.01181851,-0.03139366,35.17666,0.1712234,-0.4145776,0.9767125,0.9726353,0.8771796,0.8591883,0.806579,0.7467535,0.6263656,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
0.9759644,-0.8228849,1.204629,-0.824903729,1.207287663,-0.004482986,238,409.3635,387.6362,915.1611,377.8441,-0.9957432,0.04820951,-0.0300966,37.96801,0.1714562,-0.07155538,0.8910482,0.9450536,0.8120533,0.7989712,0.7045642,0.8824385,0.7606951,0.6668206,?,?,0.770022,?,0.6888435,0.6159191,?,?,?,?,string,chordophone,chrd_composite,Violin
1.073628,-1.523364,0.6270293,-1.526698181,0.623188425,0.004400657,125,193.7393,103.1923,263.7817,448.3744,-0.9970219,0.07177114,-0.02972626,36.136,0.1715208,-0.476059,0.947233,0.9325835,0.8097966,0.774928,0.6953179,0.605726,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
1.539108,-0.7209474,1.223107,-0.720531238,1.227421379,-0.000823342,278,432.556,373.9892,909.7778,361.7631,-0.9990762,0.03120037,-0.02934826,35.46104,0.1715859,-0.004663331,0.945408,0.9163397,0.8672466,0.7867672,0.8559941,0.91833,0.8204863,0.8482969,0.8317397,0.8447893,0.7132324,0.7249599,0.7471557,0.649208,0.7116339,0.6079407,0.6663519,0.681288,blown,aerophone,aero_single-reed,B-flatclarinet
1.445637,-0.2270077,0.865314,-0.231726853,0.868322579,-0.004683108,189,509.4576,328.469,651.3794,339.1404,-0.9983779,0.03846723,-0.02784715,36.27329,0.1718359,0.3134224,1.001879,1.02988,1.032105,0.9873846,0.9032641,0.912403,0.9136172,0.9455333,0.9347578,0.9330843,0.9063438,0.8972761,0.8741643,0.8070722,0.7667835,0.7496882,0.7307866,0.691117,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.5741288,0.8045859,-0.5712859,0.803844103,0.004585485,172,396.0162,263.0863,522.1802,335.5957,-0.9979069,0.01631707,-0.03196465,36.68199,0.1711178,-0.05541662,1.02911,1.013066,0.9730066,0.928033,0.8490522,0.8751978,0.8822377,0.8306338,0.7700634,0.7485187,0.6755878,0.6050325,0.6889839,0.6262633,0.6529708,0.6453367,0.601334,0.580504,blown,aerophone,aero_single-reed,TenorSaxophone
1.071612,-0.2632399,1.259507,-0.268056355,1.256075896,0.003646355,291,597.6566,542.7813,912.4695,241.1335,-0.9981276,0.05173647,-0.02730649,36.59289,0.1719226,-0.2762819,1.055295,1.013819,0.9930636,0.9553825,1.027162,0.8319122,0.9097564,0.7482722,0.9030648,0.7787668,0.864837,0.7567573,0.6914029,0.6947428,0.696128,0.5862946,0.6214011,0.6197547,blown,aerophone,aero_free-reed,Accordian
1.018828,-0.5493137,0.7140687,-0.552223648,0.717329179,-0.001607104,198,382.9181,197.7433,522.1802,364.8816,-0.9989826,0.02035959,-0.03134658,35.20197,0.1712321,0.06972346,1.036429,1.035023,0.9977637,0.9735892,0.916195,0.8515698,0.7339169,0.7764586,0.7404478,0.6847678,0.7972565,0.63694,0.6257723,?,0.7551483,?,?,?,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.46164,-1.503623,0.9473549,-1.503096738,0.94446482,-0.003158202,125,243.8424,292.4886,258.3984,332.5341,-0.9990064,0.02225029,-0.03008448,35.86426,0.1714583,-0.02336622,0.9243833,0.8525732,0.8479554,0.8533569,0.8283236,0.8965629,0.8266598,0.7766736,0.710705,0.7945352,0.7379236,0.7550623,0.7577712,0.6411817,0.6987278,0.5491554,0.6351474,0.626715,blown,aerophone,aero_single-reed,B-flatclarinet
1.52806,-0.9384985,1.192006,-0.943122514,1.196060386,0.000704063,125,358.9436,298.1063,777.887,383.2717,-0.9995208,0.02113958,-0.0286128,34.57494,0.17171,-0.2319108,1.068146,1.034544,1.01058,0.9393082,0.9865201,0.8944931,0.9805838,0.8029807,0.8918521,0.8104083,0.9031493,0.8143455,0.744126,0.7007196,0.7402397,0.6443885,0.6471557,?,blown,aerophone,aero_lip-vibrated,CTrumpet
1.906808,-0.8553562,1.21658,-0.854391837,1.216754446,-0.002647043,202,394.4427,336.2507,909.7778,401.1113,-0.99854,0.02985754,-0.03032588,35.55102,0.1714158,-0.022712,0.707386,0.9562787,0.7568474,0.9419611,0.8425707,0.9479095,0.7309876,0.835053,0.7767557,0.7421496,0.8062221,0.6918679,0.7513585,0.6240319,0.7065451,0.6548,0.5712793,?,blown,aerophone,aero_single-reed,B-flatclarinet
1.526726,-0.9656481,1.310362,-0.968717991,1.3066682,-8.42E-05,223,366.8199,308.7973,780.5786,373.2413,-0.9990359,0.03168974,-0.02793071,35.20076,0.1718223,-0.2422116,1.048519,0.9004831,1.074725,1.057279,1.067501,0.9701017,1.016222,0.9727976,0.900346,0.9077814,0.937422,0.8760509,0.9016718,0.7773786,0.8777285,0.7638848,0.7811964,0.7835723,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8202616,-2.728367,2.855171,-2.731036035,2.855554938,0.002667388,75,196.3633,202.1057,261.0901,542.7604,-0.9973772,0.06830382,-0.02836872,36.24519,0.1717505,-0.6963192,1.027781,0.9221638,0.8249043,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.9937014,-0.7734397,1.318815,-0.768829099,1.318993024,-0.001408555,167,460.0708,510.9704,783.2703,224.5558,-0.9984351,0.02293175,-0.0304893,36.79359,0.1713868,-0.3348084,1.092836,1.017772,1.020202,0.9625158,0.9639155,0.8582965,0.8736377,0.7717319,0.8305068,0.6973142,0.6877484,0.7356582,0.7180681,0.7360289,0.6417863,0.654854,0.6983887,0.5672062,blown,aerophone,aero_free-reed,Accordian
1.539108,-1.380306,1.004584,-1.384348585,1.007615667,-0.005285894,119,265.3105,284.8854,392.981,353.155,-0.9996147,0.01222075,-0.03073941,34.69271,0.1713421,-0.004663331,0.8991614,0.9177655,0.7935154,0.8691699,0.8277964,0.8521296,0.6675989,0.7514256,0.6713134,0.725179,0.6340717,0.666799,0.6232735,?,0.5666361,?,0.5561493,0.5614073,blown,aerophone,aero_single-reed,B-flatclarinet
1.679426,-0.937217,0.7464454,-0.935045157,0.749391677,-6.16E-05,149,303.5654,213.6084,263.7817,379.2412,-0.9992767,0.02072703,-0.03036383,35.27303,0.1714091,0.2979614,1.028951,0.8045894,0.8814875,0.8233241,0.7162487,0.67688,?,?,0.5832727,?,?,?,?,?,?,?,?,?,blown,aerophone,aero_single-reed,TenorSaxophone
0.9986647,-0.4261285,0.8236706,-0.426159247,0.818970894,-0.004653513,225,437.6787,296.2167,524.8718,373.8178,-0.9997733,0.01181651,-0.03028061,33.78292,0.1714238,0.07950119,1.033317,1.032782,1.001587,0.9712371,0.9123946,0.8462361,0.9022173,0.777125,0.7310807,0.6689423,0.82401,0.6022308,?,?,0.6658092,?,?,?,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.8202616,-2.59124,2.871602,-2.586374401,2.868151525,-0.001832241,132,211.9736,194.5605,261.0901,537.8989,-0.9959731,0.07981151,-0.02674877,37.82842,0.1720103,-0.6963192,1.070262,0.912987,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.9934581,-0.5662458,1.358653,-0.563101228,1.357903825,-0.002613203,227,517.0792,522.3129,783.2703,225.9328,-0.9980275,0.01904677,-0.03239886,37.21826,0.1710361,-0.3348084,1.060807,0.9796653,0.9455306,0.9491132,0.9506298,0.9335033,0.9356839,0.9234513,0.9291408,0.9021319,0.8980586,0.9052505,0.8079679,0.8831264,0.7927932,0.8610311,0.797163,0.7723859,blown,aerophone,aero_free-reed,Accordian
1.25619,-0.1344564,1.087281,-0.131117847,1.087437766,0.00029137,260,592.2243,472.0638,783.2703,273.8123,-0.996937,0.06144077,-0.02845009,38.22675,0.1717371,-0.1572295,1.058431,1.028127,1.009168,0.9517506,1.041788,0.8451027,0.9662993,0.8055209,0.9581583,0.7690646,0.8749712,0.7248195,0.7918181,0.6458036,0.6931674,0.697647,0.7718933,0.6230517,string,chordophone,chrd_composite,DoubleBass
1.021142,0.02337254,0.7055,0.019499954,0.709642448,0.00108138,314,555.5693,194.5201,654.071,393.2609,-0.9990837,0.03236307,-0.02940603,35.59545,0.171576,0.08522017,0.9648433,1.013949,1.046511,1.066084,0.9965366,0.8399528,0.7983953,0.8684643,0.878772,0.8776712,0.864287,0.7856287,0.6698085,0.6085557,0.6700794,0.6412439,0.6410128,?,blown,aerophone,aero_double-reed,Oboe
0.8168174,-2.058243,0.9160599,-2.053810252,0.919835231,-0.00780373,63,137.4462,107.8181,131.8909,471.1172,-0.9991266,0.0199221,-0.03051266,35.78224,0.1713826,-0.6691447,0.9358445,1.011802,?,?,0.8303878,?,?,?,?,?,?,1.045961,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.067843,-1.508863,0.6343002,-1.513032973,0.633743409,-0.000396061,125,196.0527,104.6181,384.906,443.6512,-0.9974745,0.06637794,-0.02897547,35.75477,0.1716492,-0.4145776,0.9490836,0.9348963,0.8137224,0.7804292,0.7029517,0.6160793,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
1.67324,-0.7414841,0.6736501,-0.742217659,0.67732137,0.000105468,126,341.4049,228.8979,519.4885,384.8751,-0.9994968,0.01738347,-0.02994147,34.67365,0.1714833,0.3658826,1.089531,0.925648,0.9969437,0.9673652,0.9095699,0.9492171,0.9461523,0.8738924,0.8551632,0.7744316,0.7443457,0.7040143,0.6764503,0.6810448,0.7076602,0.693651,0.6947427,0.6785885,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,-0.3958973,1.24552,-0.398611889,1.243618507,-0.000830342,198,504.3634,334.6889,785.9619,404.0152,-0.9993845,0.02208607,-0.02894943,34.9568,0.1716536,-0.237643,1.079656,1.036278,1.037944,0.9341154,1.004063,0.8863847,1.021985,0.7922362,0.8685028,0.7951577,0.8874996,0.7921976,0.8076473,?,0.7284355,?,?,?,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.661404,0.540685,-1.661119463,0.542181519,0.007040072,63,172.1694,87.31778,258.3984,475.5044,-0.9976492,0.06400796,-0.02960146,35.73965,0.1715424,-0.3420211,0.9255856,0.9082072,0.7731489,0.7210631,0.6388283,?,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
1.040089,0.0552065,0.717347,0.054768507,0.716341572,0.002780927,312,569.9112,207.8177,654.071,384.0153,-0.9991974,0.01250008,-0.03159271,35.15143,0.1711868,-0.1752943,0.8602732,1.003296,1.04032,1.055785,0.9907451,0.8756793,0.8267928,0.8831355,0.8607712,0.8615866,0.8761167,0.8261177,0.7425592,0.6960886,0.6651465,0.6196222,0.6811538,0.5873756,blown,aerophone,aero_double-reed,Oboe
0.9937014,-0.4731222,1.267235,-0.476485561,1.264786929,-9.34E-05,233,522.7224,485.8213,904.3945,250.3082,-0.9842661,0.1672775,-0.02388768,41.51695,0.1724309,-0.3348084,1.173168,0.8839007,1.097267,0.8037517,1.122542,0.8152522,1.112663,0.7217734,1.083116,0.7566417,1.057567,0.7453422,1.029894,0.6911072,0.8817253,0.6312109,1.028089,0.9514738,blown,aerophone,aero_free-reed,Accordian
1.081512,-1.303482,0.7100373,-1.303319936,0.710507797,0.001762715,126,230.1882,124.3604,390.2893,399.5091,-0.9979876,0.02999449,-0.02919146,36.10101,0.1716126,-0.4912642,0.9686692,0.9587668,0.8560091,0.8281423,0.7734746,0.692843,0.5751355,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
1.632824,-1.462808,0.7079001,-1.466812594,0.709147472,0.000845644,63,211.1623,164.0617,261.0901,363.5946,-0.9996052,0.02049628,-0.02880745,34.33546,0.1716775,-0.05875231,0.9761541,0.8645666,0.8780298,0.8696616,0.8052714,0.8465139,0.846816,0.7832068,0.7492834,0.7031384,0.6663911,0.6056417,0.6175714,0.6183922,0.6347838,0.6286208,0.638132,0.6353732,blown,aerophone,aero_single-reed,TenorSaxophone
1.300985,-0.4926735,1.308213,-0.488011768,1.305056702,0.000710209,339,536.5322,546.1811,842.4866,255.4498,-0.9979028,0.04950098,-0.02763572,37.09999,0.17187,-0.1226992,1.06715,1.015254,0.9852559,0.9521867,0.9846545,0.842992,0.8964429,0.7953236,0.8147131,0.759829,0.7652028,0.6700706,0.6746383,0.5774786,0.7015487,0.6873323,0.6429637,0.6351675,string,chordophone,chrd_composite,DoubleBass
1.46164,-1.311278,1.030188,-1.313217012,1.033924904,-0.004975673,148,281.3103,300.988,643.3044,336.1817,-0.9991348,0.01465038,-0.03120239,35.68302,0.1712584,-0.02336622,0.9234905,0.8307748,0.8037022,0.8821802,0.8266344,0.8873659,0.7016587,0.7812409,0.7415843,0.7442101,0.7473775,0.6823312,0.6932175,0.6470118,0.6564688,0.5838598,0.5641806,?,blown,aerophone,aero_single-reed,B-flatclarinet
1.519636,-0.4238991,1.305246,-0.421294229,1.301057556,0.000591733,166,502.8667,339.1158,850.5615,404.1354,-0.9994784,0.01819072,-0.03059203,34.73112,0.1713685,-0.237643,1.078731,1.03741,1.002346,0.9370858,1.029813,0.8881338,0.9856551,0.806539,0.9121194,0.7921013,0.8835236,0.8090183,0.8481423,0.7111145,0.7620631,?,0.7138374,0.6843738,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.279469,0.7708085,-1.27656098,0.768701658,0.001392606,125,239.9558,147.8463,390.2893,341.2915,-0.9967407,0.01946783,-0.03274989,36.60053,0.1709692,-0.4145776,0.9651438,0.9606151,0.8696959,0.860651,0.8083854,0.7641007,0.6540523,0.5539049,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
1.810818,-1.688374,0.5190536,-1.684472085,0.521021382,-0.002232323,63,168.0338,83.80638,258.3984,479.0859,-0.9973092,0.07048568,-0.02920592,35.63575,0.1716102,-0.3420211,0.9205919,0.90271,0.7636079,0.7113225,0.6149116,?,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,ElectricGuitar
