@relation train

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute HamoPk1 numeric
@attribute HamoPk2 numeric
@attribute HamoPk3 numeric
@attribute HamoPk4 numeric
@attribute HamoPk5 numeric
@attribute HamoPk6 numeric
@attribute HamoPk7 numeric
@attribute HamoPk8 numeric
@attribute HamoPk9 numeric
@attribute HamoPk10 numeric
@attribute HamoPk11 numeric
@attribute HamoPk12 numeric
@attribute HamoPk13 numeric
@attribute HamoPk14 numeric
@attribute HamoPk15 numeric
@attribute HamoPk16 numeric
@attribute HamoPk17 numeric
@attribute HamoPk19 numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_side,aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed}
@attribute label {Cello,CTrumpet,B-flatclarinet,Piano,TenorTrombone,DoubleBass,Violin,Accordian,Oboe,TenorSaxophone,DTrumpet,Viola}

@data
1.535154,-0.632276,1.382611,-0.631922,1.378639,-0.000836,183,454.0392,330.3424,783.2703,381.9404,-0.999259,0.034531,-0.028909,34.57303,0.17166,-0.298967,1.046768,0.90296,1.03825,1.05564,1.061054,0.960966,0.911834,0.961435,0.894643,0.888923,0.989514,0.869731,0.885598,0.80248,0.909037,0.759785,0.712422,0.678687,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.316502,0.706425,-1.317906,0.71085,0.000795,126,227.9343,122.9919,390.2893,407.233,-0.999184,0.003622,-0.03195,34.4266,0.171121,-0.342021,0.96774,0.957379,0.853926,0.825851,0.769741,0.688319,0.559189,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
0.966139,-1.889247,2.406552,-1.886078,2.404665,0.001447,126,244.5018,169.2879,261.0901,528.7715,-0.998513,0.046551,-0.029279,35.97196,0.171598,-0.669145,1.112123,0.969514,0.858966,0.80198,0.806841,0.716058,0.681332,0.664375,0.705223,0.596959,0.723404,0.802892,0.661376,0.627652,0.654225,0.560585,0.683366,0.567448,struck_Hrm,chordophone,chrd_simple,Piano
0.703832,-1.373484,0.917857,-1.370191,0.919922,0.001863,159,249.9812,236.106,390.2893,342.674,-0.999557,0.128685,-0.032677,53.99051,0.179289,-0.069609,0.926954,0.933463,0.891711,0.895419,0.902869,0.826695,0.820322,0.85074,0.632079,0.759786,0.809137,0.692876,0.75361,0.750828,0.674014,0.62569,0.632201,0.655053,string,chordophone,chrd_composite,Violin
1.073628,-1.083841,0.768864,-1.07974,0.770126,0.005927,126,270.512,144.2577,392.981,374.4379,-0.99752,0.023168,-0.032053,36.43887,0.171101,-0.476059,0.984505,0.980814,0.884877,0.868899,0.814715,0.758401,0.639804,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
0.997172,-0.436027,0.841324,-0.433903,0.840048,0.006235,312,435.4037,264.7626,651.3794,365.406,-0.999586,0.018658,-0.029624,34.15706,0.171539,0.178154,1.035296,1.036708,0.986996,0.982609,0.969089,0.862541,0.978855,0.799851,0.905389,0.727824,0.79848,0.627671,0.712376,0.595108,0.768339,0.591991,0.696895,0.73271,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.997172,-0.636665,0.844382,-0.632896,0.845497,0.008469,242,389.292,293.8661,514.1052,380.3288,-0.997797,0.01067,-0.031688,35.61259,0.171169,0.178154,1.046535,1.01355,0.935388,0.900358,0.868099,0.755159,0.928458,0.673783,0.880026,0.609996,0.777976,0.596488,0.686334,0.595108,0.697083,0.591991,0.69193,0.6448,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.073246,-0.64686,1.361545,-0.649885,1.366298,0.000289,201,501.2651,522.2136,783.2703,229.036,-0.997689,0.040369,-0.031308,37.55255,0.171239,-0.276282,1.084842,1.015075,1.005463,0.960743,0.933858,0.855529,0.902852,0.793037,0.722767,0.752212,0.710661,0.699881,0.70587,0.621562,0.711664,0.667293,0.677834,0.546361,blown,aerophone,aero_free-reed,Accordian
1.040089,-0.058212,0.783222,-0.060179,0.781362,0.002217,277,537.8396,214.3662,651.3794,381.9796,-0.998628,0.018525,-0.030173,36.00483,0.171443,-0.175294,0.950767,1.001175,1.018345,1.050861,0.954299,0.843669,0.857262,0.838669,0.881401,0.849908,0.737802,0.684642,0.677285,0.63577,0.604675,0.616321,0.641898,0.584875,blown,aerophone,aero_double-reed,Oboe
1.679426,-0.963244,0.755113,-0.963512,0.75759,0.004972,126,298.54,211.8659,263.7817,386.7162,-0.999482,0.008225,-0.031413,34.56272,0.17122,0.297961,1.026575,0.872207,0.887959,0.823601,0.727097,0.704058,0.617916,0.864082,0.842272,0.809823,0.785469,0.760528,0.749453,0.732846,0.71738,0.696743,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.12682,0.749479,-1.130616,0.745085,0.005488,126,262.2335,141.4024,390.2893,378.6259,-0.998411,0.011437,-0.032924,35.47528,0.170936,-0.712472,0.980252,0.976152,0.880343,0.862326,0.809437,0.749474,0.629174,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.390276,-0.083985,1.194578,-0.084839,1.194695,-0.001045,243,585.3913,317.8824,909.7778,398.9972,-0.999569,0.007603,-0.030981,34.09626,0.171299,-0.231911,1.041247,0.900568,1.091519,1.058405,1.059577,0.948075,1.076621,0.938918,0.874299,0.88019,1.045743,0.86233,0.880486,0.753509,0.991243,0.724365,0.769143,0.838153,blown,aerophone,aero_lip-vibrated,CTrumpet
1.121035,-1.167638,0.744358,-1.169837,0.739802,0.00001,126,254.7675,137.8158,390.2893,382.6162,-0.998746,0.01015,-0.03277,35.30445,0.170965,-0.580055,0.97754,0.972914,0.877262,0.856294,0.805883,0.741018,0.61153,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.073726,-0.105533,1.115368,-0.10271,1.116728,0.005345,250,620.3211,527.4556,785.9619,247.0736,-0.99659,0.051747,-0.026591,38.63728,0.172035,-0.276282,1.000914,1.016963,1.027225,0.948839,1.029376,0.835069,0.900552,0.746584,0.927919,0.741329,0.871994,0.761544,0.754644,0.700635,0.692218,0.698361,0.646793,0.668517,blown,aerophone,aero_free-reed,Accordian
1.679426,-0.896852,0.730801,-0.895929,0.733185,0.009438,125,310.6013,213.8464,390.2893,380.3224,-0.999144,0.017831,-0.030341,35.07086,0.171413,0.297961,1.046623,0.919019,0.949496,0.926403,0.86006,0.89065,0.886371,0.81939,0.808031,0.672948,0.659408,0.652254,0.621036,0.577959,0.577528,0.696743,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.073628,-1.267515,0.718921,-1.266031,0.722278,0.007154,126,236.4528,127.7963,390.2893,394.1155,-0.998945,0.021535,-0.030081,35.00855,0.171459,-0.476059,0.971333,0.962306,0.861039,0.833466,0.782188,0.707496,0.590323,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.633609,-1.375306,0.732612,-1.376982,0.730827,-0.003168,62,226.2705,176.9816,261.0901,372.8935,-0.999244,0.027803,-0.031064,34.99284,0.171284,0.092157,0.985751,0.84666,0.892677,0.86811,0.813542,0.846487,0.841464,0.768922,0.756609,0.692313,0.621144,0.549014,0.603327,0.577945,0.583894,0.577188,0.57508,0.543972,blown,aerophone,aero_single-reed,TenorSaxophone
1.512944,-0.62636,1.199189,-0.622031,1.202746,0.000278,274,453.0762,376.9525,909.7778,364.2217,-0.998881,0.038478,-0.029031,35.77052,0.17164,0.054358,0.948661,0.958585,0.925496,0.867931,0.939199,0.903591,0.873123,0.870862,0.766272,0.853309,0.755341,0.73644,0.737869,0.758274,0.801418,0.616758,0.645933,0.66802,blown,aerophone,aero_single-reed,B-flatclarinet
1.067843,-1.400658,0.679976,-1.405271,0.675441,0.000401,125,213.7232,115.3276,390.2893,415.7378,-0.998462,0.048832,-0.028613,35.69451,0.17171,-0.414578,0.960559,0.948859,0.839638,0.810632,0.744487,0.657335,0.561942,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.63466,-0.962288,0.715106,-0.965653,0.718818,0.008485,126,296.5298,209.2638,263.7817,391.6288,-0.999178,0.024192,-0.029087,35.28518,0.17163,-0.092464,1.041305,0.90361,0.933144,0.908408,0.845186,0.88877,0.886437,0.80343,0.742138,0.747215,0.728125,0.669104,0.60149,0.641422,0.638964,0.580122,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.693705,-1.012856,0.766939,-1.015424,0.767211,-0.00411,126,291.6954,214.5135,387.5977,384.544,-0.999539,0.017647,-0.029775,34.53339,0.171512,0.327032,1.027502,0.9087,0.933566,0.907398,0.846456,0.891664,0.891702,0.814894,0.765046,0.758818,0.742187,0.690433,0.621502,0.671181,0.672779,0.633527,0.637108,0.638863,blown,aerophone,aero_single-reed,TenorSaxophone
1.771543,-1.042043,1.168557,-1.037223,1.167645,-0.005999,195,352.2337,345.7593,783.2703,343.9127,-0.998948,0.017842,-0.032368,35.8657,0.171042,-0.024803,0.928181,0.906398,0.879521,0.898374,0.895072,0.878504,0.832808,0.831684,0.752998,0.775563,0.794652,0.726656,0.673261,0.637479,0.677024,0.660261,0.580991,0.653664,blown,aerophone,aero_single-reed,B-flatclarinet
1.445637,0.01443,1.038102,0.016629,1.040775,-0.008574,370,651.3683,483.4674,1300.067,330.5027,-0.995883,0.082742,-0.027025,37.81329,0.171967,0.313422,1.003394,1.035159,1.025134,0.957213,0.914038,0.931721,0.946098,0.967151,0.959591,0.95995,0.938009,0.929119,0.935679,0.883589,0.840608,0.805875,0.779203,0.695554,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.851029,1.347979,-0.855493,1.343352,-0.006578,164,392.504,308.0166,780.5786,375.2964,-0.998972,0.037192,-0.02793,35.16424,0.171822,-0.242212,1.033628,0.916791,1.010691,1.049763,1.040775,0.926453,0.989795,0.917197,0.877735,0.884466,0.962236,0.861858,0.850993,0.798206,0.85997,0.716509,0.723874,0.725797,blown,aerophone,aero_lip-vibrated,CTrumpet
1.450107,-0.59094,0.954623,-0.593439,0.957714,0.006544,209,412.1455,294.6525,522.1802,358.5195,-0.999116,0.011435,-0.032624,35.78319,0.170993,0.288882,0.96562,1.003754,0.978523,0.943042,0.78402,0.876049,0.867253,0.89011,0.865695,0.850189,0.650327,0.761502,0.694343,0.732294,0.701816,0.668397,0.647535,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
0.978184,-1.104243,1.139051,-1.105953,1.136033,-0.00252,218,336.0248,339.1703,656.7627,320.763,-0.998171,0.040076,-0.027891,37.03839,0.171829,-0.071555,0.924206,0.937313,0.843845,0.906465,0.901447,0.859057,0.864913,0.902931,0.691777,0.7155,0.750403,0.706575,0.768072,0.73009,0.746352,0.665266,0.689828,0.69928,string,chordophone,chrd_composite,Violin
1.390276,0.243353,1.068182,0.239541,1.067849,-0.004314,306,719.193,389.1979,1049.744,371.0893,-0.9991,0.031212,-0.028924,35.39972,0.171658,-0.231911,1.053243,0.881966,1.109432,1.079204,1.080796,0.957537,0.991006,0.934487,0.916899,0.919567,0.970266,0.893657,0.910873,0.750669,0.836644,0.737493,0.815105,0.809714,blown,aerophone,aero_lip-vibrated,CTrumpet
0.978184,-1.280523,1.060453,-1.27996,1.058387,-0.002597,169,291.3734,312.3215,648.6877,323.4848,-0.997475,0.051811,-0.025672,36.99033,0.172174,-0.071555,0.907213,0.933896,0.864426,0.871068,0.919786,0.857858,0.85082,0.884912,0.674987,0.727606,0.833701,0.740247,0.786882,0.754886,0.748014,0.607861,0.661793,0.664636,string,chordophone,chrd_composite,Violin
0.966139,-2.313853,0.738579,-2.311507,0.742943,0.007482,64,116.2248,79.38581,131.8909,438.123,-0.994406,0.012576,-0.035331,38.09066,0.170455,-0.669145,0.990183,0.869737,0.92326,0.764676,0.828545,0.716058,0.829406,0.664375,0.767882,0.596959,0.747692,0.802892,0.67681,0.627652,0.654225,0.560585,0.683366,0.567448,struck_Hrm,chordophone,chrd_simple,Piano
1.445637,0.067291,0.892831,0.071604,0.893361,-0.001062,228,640.4943,446.3498,1300.067,320.3669,-0.996941,0.061998,-0.026507,37.5256,0.172048,0.313422,1.036446,1.072425,1.067299,0.989004,0.929281,0.925537,0.954738,1.005179,0.997309,0.994117,0.97649,0.963939,0.96604,0.918921,0.873904,0.841039,0.803434,0.75519,blown,aerophone,aero_single-reed,TenorSaxophone
1.526102,-0.72536,1.184743,-0.72401,1.181969,-0.000848,187,419.3812,361.1577,785.9619,357.3965,-0.999372,0.019361,-0.028833,34.79036,0.171673,-0.312404,1.062622,1.039438,1.059572,0.95292,0.962013,0.901578,0.995835,0.836579,0.875062,0.799404,0.924257,0.827312,0.852432,0.726137,0.805984,0.724365,0.731333,0.699615,blown,aerophone,aero_lip-vibrated,CTrumpet
1.535154,-0.66676,1.342571,-0.662946,1.345263,0.005244,234,441.9743,328.2692,783.2703,378.4193,-0.999184,0.033308,-0.028226,34.79702,0.171774,-0.298967,1.036478,0.915993,1.044986,1.053791,1.044199,0.928582,1.009027,0.921871,0.88098,0.879007,0.965402,0.863783,0.83474,0.778819,0.924943,0.684551,0.710394,0.779907,blown,aerophone,aero_lip-vibrated,CTrumpet
1.081512,-1.23303,0.727342,-1.231553,0.724951,-0.002646,126,242.5956,131.1124,390.2893,390.8657,-0.999316,0.010354,-0.030774,34.87824,0.171336,-0.491264,0.973666,0.9659,0.866481,0.839667,0.790381,0.718059,0.608398,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.300985,-0.169551,1.197371,-0.173477,1.197096,0.005213,279,603.4226,488.8539,783.2703,258.4511,-0.997012,0.054319,-0.026827,38.29836,0.171998,-0.122699,1.04178,1.014418,1.016864,0.945491,0.916889,0.840852,0.886861,0.794097,0.80878,0.72809,0.704463,0.674504,0.690301,0.637504,0.649155,0.665491,0.690677,0.634457,string,chordophone,chrd_composite,DoubleBass
1.045776,-0.330888,0.956572,-0.332016,0.960524,0.000494,251,476.404,252.353,654.071,354.7216,-0.999521,0.019227,-0.029358,34.80489,0.171584,0.204729,0.956524,0.961218,0.98967,0.9753,0.906667,0.797252,0.745169,0.75311,0.695639,0.691367,0.644731,0.575299,0.669971,0.56329,0.593096,0.580988,0.641898,0.617523,blown,aerophone,aero_double-reed,Oboe
1.396315,-0.073679,1.033771,-0.078038,1.03467,-0.001793,247,608.6834,447.5468,1173.56,358.6443,-0.997101,0.066506,-0.029373,37.15336,0.171582,-0.095031,0.995283,1.011009,1.028717,0.978419,0.91812,0.825426,0.896922,0.962107,0.953818,0.949611,0.930103,0.917479,0.924601,0.876749,0.841343,0.80101,0.773081,0.698891,blown,aerophone,aero_single-reed,TenorSaxophone
1.067843,-1.170741,0.759899,-1.174622,0.761934,0.000349,125,256.1891,144.8838,390.2893,363.9845,-0.998662,0.010815,-0.032402,35.18678,0.171035,-0.414578,0.974538,0.971339,0.877041,0.863405,0.809872,0.757316,0.639251,0.531168,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.330722,-0.849229,1.373608,-0.853997,1.372135,-0.000854,241,412.85,363.2877,783.2703,358.9278,-0.999785,0.009317,-0.031182,33.81194,0.171262,-0.35427,1.038844,0.903669,1.061733,1.052542,1.05755,0.959414,0.966029,0.955936,0.899044,0.898315,0.960799,0.879816,0.893366,0.81116,0.819311,0.698905,0.687621,0.779907,blown,aerophone,aero_lip-vibrated,CTrumpet
1.027577,-0.435559,0.786439,-0.431765,0.785191,-0.003852,335,427.2456,242.8008,651.3794,370.3912,-0.999744,0.01078,-0.030205,34.01973,0.171437,0.227624,1.052554,1.034984,1.0151,0.977984,0.996537,0.856269,0.980325,0.79107,0.878822,0.673943,0.820917,0.633723,0.719356,0.595108,0.779321,0.591991,0.713801,0.749767,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.982023,-1.031386,1.125899,-1.035176,1.122234,-0.006007,219,346.3571,332.6297,769.812,307.4597,-0.998702,0.04153,-0.030495,35.82142,0.171386,-0.071555,0.948235,0.927883,0.871847,0.910113,0.887926,0.802837,0.873958,0.859975,0.677399,0.703183,0.769746,0.666375,0.752635,0.694388,0.68934,0.664547,0.608787,0.64536,string,chordophone,chrd_composite,Violin
1.067843,-1.322939,0.767353,-1.324342,0.772209,0.001934,125,233.1615,147.8257,390.2893,333.4765,-0.996174,0.02202,-0.031958,36.76769,0.171119,-0.414578,0.961683,0.956342,0.86622,0.858201,0.806524,0.765316,0.658008,0.523081,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.027577,-0.296274,0.846373,-0.296942,0.849432,0.002206,313,477.0087,270.1842,780.5786,357.8237,-0.999001,0.008872,-0.031882,35.22774,0.171133,0.227624,1.029882,1.037354,1.01913,0.98343,0.984198,0.868306,0.991936,0.797594,0.89344,0.717358,0.794754,0.630683,0.713908,0.595108,0.749134,0.591991,0.694094,0.70992,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.396315,-0.408943,0.921721,-0.41368,0.924372,0.006321,191,456.9934,295.6005,524.8718,374.4158,-0.998409,0.028472,-0.030006,36.99168,0.171472,-0.095031,0.983026,0.999244,0.996418,0.893228,0.869153,0.866876,0.887205,0.811485,0.776475,0.687097,0.622086,0.626866,0.610471,0.594717,0.621819,0.605676,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.693705,-1.134512,0.772785,-1.133657,0.771449,0.003154,125,269.9202,206.7938,263.7817,386.5829,-0.999397,0.025183,-0.02843,34.58082,0.17174,0.327032,1.010837,0.873312,0.916677,0.88367,0.82636,0.867581,0.862319,0.780161,0.731197,0.721225,0.694871,0.630859,0.749453,0.583889,0.571261,0.696743,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.300985,-0.175735,1.115287,-0.174824,1.112541,0.004751,265,585.5387,483.6567,783.2703,263.547,-0.996518,0.072086,-0.028885,37.67232,0.171664,-0.122699,1.051937,1.027263,1.013343,0.954856,1.040735,0.855418,0.939005,0.824299,0.941222,0.764979,0.881767,0.706954,0.749079,0.584593,0.674554,0.636246,0.690795,0.686416,string,chordophone,chrd_composite,DoubleBass
0.952899,-1.162623,1.1161,-1.167467,1.119936,0.000767,265,320.7685,328.7505,656.7627,315.9864,-0.997428,0.060759,-0.027157,36.80039,0.171946,-0.155578,0.926577,0.933289,0.870237,0.907575,0.916817,0.848832,0.863642,0.899084,0.687977,0.712199,0.805241,0.677133,0.791226,0.744577,0.74454,0.65228,0.655438,0.700419,string,chordophone,chrd_composite,Violin
1.535154,-0.469915,1.389465,-0.471572,1.387925,0.005449,223,517.3823,394.0663,912.4695,347.7947,-0.999338,0.017207,-0.029118,35.39135,0.171625,-0.298967,1.036146,0.916271,1.036646,1.056699,1.049246,0.920662,0.947357,0.896168,0.914027,0.904055,0.995438,0.897611,0.880394,0.797143,1.004484,0.866121,0.773486,0.83218,blown,aerophone,aero_lip-vibrated,DTrumpet
1.67324,-0.889982,0.620984,-0.885425,0.623891,-0.00178,142,300.1247,177.936,384.906,401.457,-0.998669,0.019328,-0.030388,36.55268,0.171405,0.365883,1.061032,0.969049,0.902393,0.914995,0.827477,0.868323,0.882589,0.813308,0.76243,0.741389,0.733481,0.660227,0.658135,0.675448,0.689834,0.665304,0.668401,0.658906,blown,aerophone,aero_single-reed,TenorSaxophone
1.52806,0.142073,1.188516,0.145327,1.188425,0.00182,257,652.0385,292.015,912.4695,450.7448,-0.988756,0.012509,-0.035978,39.6984,0.170319,-0.231911,1.059281,1.10143,1.125064,1.04496,1.099924,1.040702,0.993301,0.954969,0.94161,0.91281,0.827881,0.762123,0.737826,0.755617,0.836644,0.724365,0.769143,0.779907,blown,aerophone,aero_lip-vibrated,CTrumpet
1.693705,-0.864711,0.765014,-0.863404,0.76489,-0.003796,125,322.3713,229.7683,519.4885,380.7476,-0.999534,0.023504,-0.02993,34.50652,0.171485,0.327032,1.046533,0.923907,0.947438,0.951032,0.873883,0.910538,0.907888,0.842453,0.82706,0.770062,0.621541,0.683074,0.727633,0.685117,0.679453,0.680236,0.68347,0.654272,blown,aerophone,aero_single-reed,TenorSaxophone
1.040175,-0.497276,0.757271,-0.496459,0.752347,0.000114,271,401.4549,202.0211,522.1802,382.8321,-0.999765,0.00821,-0.030494,33.92304,0.171386,0.218593,1.03321,1.037015,1.010542,0.983188,0.954678,0.866017,0.936946,0.801434,0.842527,0.720591,0.733935,0.634253,0.661571,0.595108,0.676968,0.591991,0.629382,0.642003,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.917447,-0.886086,1.172551,-0.881373,1.170209,0.00438,257,379.7284,331.9218,904.3945,379.4269,-0.999238,0.031862,-0.029426,34.92079,0.171572,-0.022712,0.879082,0.969707,0.853365,0.923889,0.823947,0.934139,0.801449,0.819905,0.774684,0.752816,0.776411,0.713543,0.748008,0.566775,0.685498,0.591651,0.620431,0.576457,blown,aerophone,aero_single-reed,B-flatclarinet
1.388541,-0.114678,1.266576,-0.115922,1.264406,0.006445,263,613.4594,403.279,1041.669,359.4465,-0.998867,0.034914,-0.028392,35.54233,0.171747,-0.32253,1.038164,0.907552,1.062505,1.061275,1.055255,0.931927,1.008855,0.917465,0.910176,0.897582,1.003182,0.8793,0.865244,0.766283,0.919014,0.724365,0.761851,0.74574,blown,aerophone,aero_lip-vibrated,CTrumpet
1.121035,-1.267515,0.718921,-1.265506,0.715772,0.001273,126,236.4528,127.7963,390.2893,394.1155,-0.999169,0.019777,-0.03014,34.85472,0.171449,-0.580055,0.971333,0.962306,0.861039,0.833466,0.782188,0.707496,0.590323,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.002778,-0.227548,0.670279,-0.224343,0.671327,0.007292,235,471.3375,228.3229,524.8718,377.5789,-0.999506,0.022571,-0.028821,34.52457,0.171675,0.093207,1.034403,1.030991,1.069265,0.972358,0.913565,0.849065,0.86607,0.780473,0.738166,0.690115,0.735391,0.596911,0.675775,0.595108,0.644804,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.679426,-1.391506,0.763393,-1.390088,0.763358,0.001974,63,227.5539,189.1124,261.0901,368.6534,-0.998892,0.003375,-0.032986,35.09516,0.170924,0.297961,0.980803,0.835781,0.89317,0.876686,0.822375,0.862314,0.862103,0.798496,0.76639,0.725103,0.70762,0.656452,0.615562,0.658971,0.671084,0.655539,0.664906,0.665085,blown,aerophone,aero_single-reed,TenorSaxophone
0.982023,-1.259173,1.029549,-1.26022,1.024862,-0.00475,207,288.0353,293.446,648.6877,319.2868,-0.998909,0.040334,-0.028612,35.41724,0.17171,-0.071555,0.93465,0.906252,0.828603,0.893355,0.869737,0.802258,0.831194,0.857683,0.682097,0.593553,0.749512,0.676781,0.763509,0.711123,0.722803,0.673926,0.634805,0.684484,string,chordophone,chrd_composite,Violin
1.001197,-0.299949,0.721713,-0.296055,0.718108,0.002284,231,457.545,252.0551,522.1802,384.7395,-0.999783,0.015432,-0.030431,33.70077,0.171397,0.079501,1.031106,1.019062,1.056372,0.94029,0.86851,0.796848,0.854388,0.685198,0.61988,0.694683,0.798148,0.621329,0.675775,0.595108,0.69895,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.632824,-1.197217,0.793614,-1.201293,0.793162,0.000681,159,259.4762,200.1895,261.0901,374.9719,-0.999197,0.025284,-0.028458,35.22187,0.171736,-0.058752,1.004559,0.89478,0.907651,0.896359,0.833001,0.877392,0.878839,0.811415,0.757711,0.746969,0.733009,0.681295,0.63717,0.677693,0.675216,0.65406,0.66889,0.667878,blown,aerophone,aero_single-reed,TenorSaxophone
0.945789,-0.887024,1.150624,-0.885122,1.145817,0.006404,269,379.2885,339.109,785.9619,313.48,-0.998278,0.05442,-0.028108,35.64693,0.171793,-0.155578,0.9408,0.939895,0.909486,0.899903,0.869824,0.71647,0.871509,0.824571,0.609686,0.705542,0.772265,0.705675,0.743643,0.684257,0.686509,0.629545,0.564369,0.605423,string,chordophone,chrd_composite,Violin
1.799928,-1.661404,0.540685,-1.662885,0.541612,-0.000787,63,172.1694,87.31778,258.3984,475.5044,-0.997667,0.06357,-0.029689,35.82662,0.171527,-0.342086,0.925586,0.908207,0.773149,0.721063,0.638828,0.77711,0.827325,0.828255,0.670164,0.690022,0.753758,0.667966,0.722878,0.690284,0.682277,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
1.041239,-0.620542,0.749938,-0.617755,0.74792,0.007341,242,368.309,188.909,519.4885,392.1958,-0.999262,0.033766,-0.028711,34.52384,0.171694,0.218611,1.021358,1.01989,0.990468,0.941551,0.871413,0.798361,0.917809,0.685343,0.85052,0.694683,0.779575,0.621329,0.671246,0.595108,0.68228,0.591991,0.673961,0.697158,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.071612,-0.428705,1.317658,-0.433443,1.317576,-0.001235,210,544.9909,506.6882,783.2703,229.3731,-0.997723,0.021358,-0.031539,38.37762,0.171197,-0.276282,1.054491,0.964408,0.982215,0.950809,0.960525,0.9256,0.910817,0.925318,0.932453,0.908224,0.89961,0.918292,0.832278,0.900994,0.809092,0.875146,0.80824,0.769611,blown,aerophone,aero_free-reed,Accordian
1.278968,-0.958141,1.202625,-0.954531,1.197995,-0.002556,203,384.7015,426.423,780.5786,283.0645,-0.997561,0.040125,-0.029871,37.83638,0.171496,-0.031867,1.128853,1.015057,1.080965,0.949906,0.989858,0.834896,0.874957,0.748809,0.99017,0.750667,0.892015,0.718508,0.869931,0.603223,0.734993,0.686165,0.8348,0.632838,string,chordophone,chrd_composite,DoubleBass
1.002778,-0.406285,0.802095,-0.411237,0.80239,-0.000237,224,441.2642,292.2599,524.8718,371.3826,-0.999611,0.020582,-0.029061,34.22443,0.171635,0.093207,1.036153,1.036158,1.013858,0.980867,0.923459,0.858349,0.919456,0.795996,0.755139,0.700668,0.881053,0.618735,0.675775,0.595108,0.775348,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.850129,-1.043516,1.173307,-1.043125,1.17078,-0.007425,241,349.7428,328.4016,785.9619,375.2577,-0.999556,0.010046,-0.031427,34.66909,0.171217,-0.026181,0.850097,0.930099,0.786238,0.872455,0.813626,0.854404,0.663696,0.644098,0.61934,0.562831,0.567086,0.702935,0.725697,0.643354,0.572263,0.623507,0.608333,0.617342,blown,aerophone,aero_single-reed,B-flatclarinet
