temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoef1,bandsCoef2,bandsCoef3,bandsCoef4,bandsCoef5,bandsCoef6,bandsCoef7,bandsCoef8,bandsCoef9,bandsCoef10,bandsCoef11,bandsCoef12,bandsCoef13,bandsCoef14,bandsCoef15,bandsCoef16,bandsCoef17,bandsCoef18,bandsCoef19,bandsCoef20,bandsCoef21,bandsCoef22,bandsCoef23,bandsCoef24,bandsCoef25,bandsCoef26,bandsCoef27,bandsCoef28,bandsCoef29,bandsCoef30,bandsCoef31,bandsCoef32,bandsCoef33,bandsCoefSum,prj1,prj2,prj3,prj4,prj5,prj6,prj7,prj8,prj9,prj10,prj11,prj12,prj13,prj14,prj15,prj16,prj17,prj18,prj19,prj20,prj21,prj22,prj23,prj24,prj25,prj26,prj27,prj28,prj29,prj30,prj31,prj32,prj33,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk18,HamoPk19,HamoPk20,HamoPk21,HamoPk22,HamoPk23,HamoPk24,HamoPk25,HamoPk26,HamoPk27,HamoPk28,mix1_instrument,mix2_instrument
1.799928,-1.253921,0.7220949,-1.254718668,0.724468969,0.004132696,0.000107755,0.003838787,0.000898952,0.003400708,-0.003765195,-0.003926806,0.000259051,0.002972824,0.002662115,-0.001260764,0.004917869,126,238.8438,128.9943,390.2893,1.97E-08,-0.1894871,-0.1,-0.2119396,-0.2022144,-0.1973476,-0.18667,-0.1768703,-0.1440773,-0.06192597,-0.1647973,-0.175184,-0.1702715,-0.06981367,-0.1746121,-0.07055963,-0.165288,-0.09968767,-0.104599,-0.1152886,-0.1282112,-0.145299,-0.1757395,-0.1864577,-0.1822382,-0.1989139,-0.2013221,-0.2029915,-0.2047896,-0.2062352,-0.2075395,-0.2086086,-0.2090837,-0.202006,390.7795,-0.9979109,-0.02453855,-0.03194769,0.04079114,-0.01749041,0.01976538,-0.003862295,0.007821175,-0.007788367,-0.000827179,0.004826811,-0.00112644,0.002737895,0.001600557,0.001235734,-0.002286797,0.0020558,0.001839375,0.000160957,0.001324756,-0.000970202,6.54E-06,0.000649408,0.000672254,-0.000357873,0.000158441,-0.000604052,0.00018298,-7.72E-05,-1.93E-05,-0.000109109,9.94E-05,-5.92E-05,-0.9979109,0.04079114,-0.03042567,36.88648,0.1713981,-0.342086,0.9723141,0.9637303,0.8631907,0.8356672,0.7858238,0.7128796,0.6043468,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.1983,0.7365582,-1.203003242,0.740420378,-0.003184841,0.001330388,-0.001605917,-0.000443778,0.001026339,-0.002194984,0.004173873,0.004991865,0.001062375,-0.002069101,0.003537309,0.000877422,126,248.8039,133.6836,390.2893,3.96E-08,-0.1451241,-0.1,-0.1878413,-0.1833432,-0.1852757,-0.1753629,-0.1693774,-0.1426991,-0.05974933,-0.1659358,-0.1746586,-0.1659654,-0.06645268,-0.1669027,-0.06659472,-0.1690129,-0.09522618,-0.09953856,-0.1100904,-0.122154,-0.1396926,-0.1691196,-0.1829881,-0.174697,-0.208874,-0.2183014,-0.2192821,-0.2240712,-0.2255326,-0.2263922,-0.2268624,-0.2270467,-0.2203367,388.9798,-0.999104,-0.005182245,-0.0147516,-0.03431874,0.006713506,0.004517008,0.01101595,-0.000695967,0.006353094,-0.004862529,0.004109213,-0.008064453,0.002346545,0.002229389,0.004256667,0.000269407,-0.000733372,0.000547854,0.002163512,-0.000324128,0.000463158,-0.000282532,0.000641425,-0.000287493,6.71E-06,7.63E-05,0.000167795,0.000684349,-0.000264236,8.48E-05,-0.000107031,-3.03E-05,9.6E-05,-0.999104,0.01101595,-0.03097775,35.09068,0.1712992,-0.4145776,0.9762912,0.9693864,0.8712541,0.8457941,0.7965264,0.7237032,0.6161083,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.470964,0.6620204,-1.474036522,0.660751171,0.003237408,0.001359498,-0.000695011,-0.004555994,0.00495876,-0.004115625,0.001087802,0.000437564,0.001798451,-6.07E-05,0.003530922,0.001019956,125,202.7849,112.8353,387.5977,5.46E-08,-0.1596724,-0.1,-0.1756692,-0.1723649,-0.166864,-0.1613688,-0.1532165,-0.1307134,-0.07523849,-0.1540849,-0.1811135,-0.1468068,-0.08923408,-0.1412751,-0.09124306,-0.1496397,-0.1250613,-0.1322032,-0.1479899,-0.1675042,-0.1815426,-0.1982946,-0.2030868,-0.2053053,-0.207048,-0.2089344,-0.2107773,-0.2125699,-0.214114,-0.2154736,-0.2168328,-0.216846,-0.2097321,380.6559,-0.9938484,0.09724697,0.02444695,-0.01511851,-0.02501073,-0.01333897,-0.01578823,-0.01746936,0.02093239,0.003535358,-0.01198279,0.001161603,0.001143339,-0.000377388,-0.003760406,-0.001558685,0.000115444,-0.000959281,-0.002622423,-0.001214779,-0.000796403,0.0001965,0.000222914,-0.000137596,-7.07E-05,0.000190529,-0.00043735,0.000414792,-0.000406081,-9.18E-05,0.000168888,4.83E-05,-1.38E-05,-0.9938484,0.09724697,-0.02894484,39.11358,0.1716544,-0.4912642,0.953312,0.9448008,0.833929,0.804769,0.7477815,0.6528854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.073628,-1.205049,0.750315,-1.204392813,0.749231765,0.003636483,0.003162799,0.004606097,0.003700561,0.001856125,0.001243951,-0.003824157,0.004888247,-0.001636428,-0.001915797,-3.71E-05,-0.0013512,126,248.2719,134.284,390.2893,4.25E-08,-0.1272165,-0.1,-0.1866422,-0.1830881,-0.1795874,-0.1737722,-0.1672082,-0.1419619,-0.05837342,-0.1621834,-0.1716586,-0.1630324,-0.06527618,-0.164298,-0.06529548,-0.1681368,-0.09355486,-0.09785057,-0.1082341,-0.1200212,-0.137872,-0.1669985,-0.1824358,-0.1701927,-0.210483,-0.2233607,-0.2242316,-0.2331143,-0.2340751,-0.2331138,-0.234384,-0.2361858,-0.2280059,391.9749,-0.9981145,-0.01973986,0.01953096,-0.05141777,-0.007156107,-0.006694809,0.01219407,0.006720099,0.004333467,-0.000860368,-0.001750154,-0.005399428,-0.000870261,0.000310267,-0.000814348,-8.21E-05,0.001175969,0.001635266,-0.000666641,0.000582403,0.00029128,-0.001041588,0.000806975,-0.000708234,-0.000339819,0.000261404,0.001202942,-0.00036082,-3.8E-05,0.000498191,-0.000524939,0.000126894,-9.95E-05,-0.9981145,0.01953096,-0.03172755,36.02848,0.1711619,-0.476059,0.9756494,0.9692848,0.8719648,0.8469548,0.7975216,0.7273709,0.608511,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.76215,0.4470622,-1.761520458,0.442482221,0.001889222,0.002879952,0.004459223,0.002462313,0.001021923,-0.000907079,0.003277602,0.003966266,-0.003343954,-0.000970454,0.003142312,-0.001569706,64,156.7471,72.19524,131.8909,1.12E-11,-0.1645481,-0.1,-0.1929612,-0.1878145,-0.1852265,-0.1779125,-0.1693,-0.1424402,-0.07691662,-0.1588727,-0.1676398,-0.1711375,-0.09849942,-0.1779216,-0.101209,-0.1723561,-0.1337118,-0.1443727,-0.1626897,-0.1805771,-0.1844225,-0.1892384,-0.1905582,-0.1914376,-0.1922709,-0.1931462,-0.1940072,-0.1944073,-0.1943813,-0.1955228,-0.1953253,-0.1945202,-0.1880028,487.8927,-0.996356,0.07281589,0.03467293,0.02261612,0.002688843,0.01150917,0.008533629,0.002984308,0.002048226,-0.001765951,0.002311658,0.002544092,0.001700526,0.000148229,-0.000794712,0.000927739,-0.000772326,-0.000206906,0.003176465,0.001006421,5.56E-05,3.8E-05,-0.000390985,-0.000173809,-0.000532767,0.000472798,-4.84E-05,0.00020437,-0.000615757,0.000877888,-0.000330809,0.000408993,-3.41E-05,-0.996356,0.07281589,-0.02516002,36.84229,0.1722498,-0.3420211,0.9028567,0.8839095,0.731743,0.6709786,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.365528,0.6918373,-1.368351548,0.696509212,-0.001284495,0.004015993,0.004891349,-0.000719476,-0.000227509,0.003176962,0.004524054,-0.004537594,0.004640287,0.001916853,-0.000898617,0.006521027,126,219.597,118.4609,390.2893,4.46E-09,-0.181169,-0.1,-0.1931309,-0.1888518,-0.1879158,-0.1789486,-0.1717806,-0.1425695,-0.06448301,-0.1621967,-0.1714662,-0.1667002,-0.07456442,-0.1749028,-0.07612722,-0.169401,-0.1055345,-0.1107249,-0.1242061,-0.1396835,-0.1577361,-0.184233,-0.1934643,-0.1936638,-0.2025448,-0.2042511,-0.2058926,-0.2073571,-0.208906,-0.20983,-0.2110764,-0.2111404,-0.2042105,410.671,-0.9985694,0.04194859,-0.02502647,0.01986317,-0.004871293,0.003751594,0.000675778,-0.002493649,-0.003063351,-0.00064153,-0.001510671,-0.001199332,0.002557671,-0.001639317,-4.82E-05,-0.002482776,-0.00136324,0.001225162,0.000721094,-2.17E-05,-0.000394485,-0.000305416,-0.000503935,-8.76E-05,-0.000256612,-0.00037363,-0.000667985,8E-05,-0.000259748,0.000122852,-0.000266331,-0.000104016,0.000173399,-0.9985694,0.04194859,-0.0295464,35.32821,0.1715519,-0.5800555,0.9635788,0.9522226,0.8452786,0.8162852,0.7545303,0.6722817,0.5443517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.717797,0.4921983,-1.712823238,0.4960655,-0.002447755,-0.000623241,-0.003056297,-0.000594976,9.92E-05,0.004340302,-0.004943833,-0.00243016,0.000357915,-0.002413656,-0.000263775,0.000572265,63,163.5029,79.17659,258.3984,3.07E-11,-0.1720389,-0.1,-0.1835127,-0.1801392,-0.1787093,-0.1713188,-0.1655203,-0.1413718,-0.07431612,-0.1589309,-0.1683018,-0.168704,-0.09394523,-0.1823161,-0.09656611,-0.1728327,-0.1284118,-0.1379762,-0.1561191,-0.1771313,-0.1860946,-0.1943917,-0.195845,-0.1967478,-0.1977313,-0.1979341,-0.1986225,-0.197605,-0.2003538,-0.1994129,-0.1993771,-0.1994097,-0.1925736,479.4301,-0.9971567,0.07162506,0.01815096,0.006396445,-0.000713734,-0.000945557,0.005589507,-4.41E-05,-0.007301202,0.001430414,-0.007861196,0.00245338,-0.00040889,-0.002429722,0.001544816,-0.001015733,0.000881266,0.001831881,-0.001666618,0.000623931,-0.001637668,-0.000551003,5.77E-05,-0.000204097,0.000219004,-0.001305165,0.000374852,0.000116459,8.91E-06,8.72E-05,-0.000693857,-0.000134738,4.61E-05,-0.9971567,0.07162506,-0.02765552,35.92504,0.1718668,-0.3420211,0.9142621,0.8960892,0.7519031,0.6976077,0.5987761,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.50152,0.6379542,-1.504825386,0.635805292,-0.001584252,0.004444576,0.002862149,0.000840691,-0.001895416,0.001875943,-0.001116955,0.002149963,-0.003304471,0.003113658,-0.000870574,-0.001507563,126,197.237,105.4292,387.5977,9.87E-10,-0.1663856,-0.1,-0.182708,-0.1781028,-0.1763712,-0.1704734,-0.1635173,-0.1371344,-0.06601137,-0.1569647,-0.1654072,-0.1622905,-0.07877189,-0.1665734,-0.08097447,-0.1726423,-0.1109463,-0.1169057,-0.1327564,-0.1490424,-0.1641302,-0.1946594,-0.2038906,-0.2059756,-0.2106426,-0.2108522,-0.2112096,-0.2118669,-0.2132672,-0.2126788,-0.2110454,-0.2109674,-0.2045928,445.7037,-0.9970948,0.07176671,-0.01457254,-0.001303626,-0.009823003,-0.01174386,0.01095658,0.001297002,-0.006283084,0.000503364,0.004703595,0.001488055,0.001988121,-0.001501312,0.000241495,-0.001853563,0.00161313,0.000982586,-0.000687017,-0.000410784,-0.000508859,-0.001048841,-0.000461927,0.001163848,0.000442441,4.6E-05,0.000186301,0.000367541,-3.83E-05,0.000159964,0.000135557,-8.67E-05,-2.36E-05,-0.9970948,0.07176671,-0.02876968,36.17731,0.1716838,-0.7124725,0.9499236,0.9360018,0.8156751,0.782283,0.7089058,0.6109566,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.146248,0.7451435,-1.144505089,0.747621266,-0.00065855,-0.003862699,0.001671074,0.002920101,0.001919191,-0.002979426,0.001760119,0.00170228,0.003797046,0.001857308,0.00263813,0.001709618,126,258.4621,138.9933,390.2893,7.1E-08,-0.1516183,-0.1,-0.187526,-0.184602,-0.1850468,-0.175607,-0.1693119,-0.1422645,-0.05747049,-0.1633361,-0.1708838,-0.1627968,-0.0634115,-0.1667435,-0.06281955,-0.1683412,-0.09150554,-0.09449543,-0.1056884,-0.1156549,-0.1348783,-0.1629856,-0.1802994,-0.1641516,-0.1995995,-0.2177779,-0.214915,-0.2313037,-0.2337915,-0.2351332,-0.2347174,-0.2358976,-0.2282141,382.746,-0.9985998,-0.02289676,-0.01781135,-0.04080555,0.01067492,-0.008795676,-0.005893983,0.000906927,0.000931937,-0.002566646,5.04E-05,-0.00299139,-0.001111384,-0.004146577,0.002523325,0.003605319,0.000992649,-0.00092051,0.001190862,-0.001997495,0.001695399,-0.000404027,4.78E-05,-0.00016285,-0.000262008,-0.000202214,3.68E-05,0.000506428,-0.000257387,0.000124244,0.000169101,8.74E-05,0.000127429,-0.9985998,0.01067492,-0.03291378,35.5233,0.1709377,-0.7124725,0.979254,0.9746976,0.8788074,0.8585976,0.8075327,0.7438533,0.6155254,0.5277786,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.212213,0.7339822,-1.216367419,0.731628991,-0.003748518,0.001954152,-0.00053877,0.00105207,0.001283369,0.000378587,0.002287887,-0.003240752,0.004419839,0.00316689,-0.003671051,0.006083,126,246.4891,133.3301,390.2893,3.73E-08,-0.1555441,-0.1,-0.1890178,-0.1852001,-0.1852673,-0.1756434,-0.1693914,-0.1423542,-0.05920835,-0.1646535,-0.1732644,-0.1653394,-0.06638923,-0.1663515,-0.06653042,-0.1690943,-0.09513537,-0.09944324,-0.1099869,-0.1220452,-0.139577,-0.16899,-0.1827422,-0.1745571,-0.2088223,-0.218297,-0.2192408,-0.224248,-0.225398,-0.2264529,-0.2273458,-0.2271428,-0.2205758,389.3497,-0.9992067,-0.001979989,-0.02061438,-0.02856062,0.007144552,-0.005477656,-0.01363343,-0.002841729,0.004764171,-0.002654846,0.004657556,-0.001660731,0.000328653,-0.000414928,0.001777478,0.001068928,0.000200271,-0.000334638,0.002135844,-0.000905037,-0.000401526,-0.000819206,-0.00021558,-0.000753696,0.000252343,-0.000274818,-0.00011208,0.000594717,0.000275821,4.49E-05,-9.53E-05,1.5E-05,-2.4E-05,-0.9992067,0.007144552,-0.03205214,34.7617,0.1711014,-0.5800555,0.9749191,0.9680227,0.8700279,0.84461,0.7953802,0.7225524,0.6150149,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.391863,0.6829552,-1.395494627,0.678621566,0.004541538,-0.004630078,0.003800385,0.000705406,0.002351215,0.002919791,-0.001224797,-0.003646838,-0.003887033,0.001125405,0.000167679,0.005973183,126,215.1729,115.8542,390.2893,3.47E-09,-0.1725307,-0.1,-0.1862995,-0.1819391,-0.1821602,-0.1733467,-0.1668997,-0.1400548,-0.06439717,-0.1624523,-0.1716118,-0.1669964,-0.0749269,-0.1694726,-0.07663755,-0.1704185,-0.1060573,-0.1112648,-0.1253788,-0.1408598,-0.155863,-0.1864615,-0.1978853,-0.1970258,-0.2074136,-0.2089207,-0.2106559,-0.2119226,-0.2130534,-0.2134299,-0.2142065,-0.2148503,-0.2079288,418.9852,-0.9986045,0.04756769,-0.01892866,0.001375634,-0.006881258,-0.007133019,-0.002029757,-0.00447778,-0.003281572,0.000994482,0.000748802,0.002333277,0.003644462,0.001581589,0.001066684,-0.002070844,0.000557874,-0.000808387,0.000577889,0.001148881,-0.000776603,0.000796875,-0.000317203,5E-05,0.0003099,-0.000137192,0.000205465,-0.000660707,-0.000221938,0.000197763,-0.000166032,-5.2E-05,-0.000387592,-0.9986045,0.04756769,-0.02981145,35.0757,0.171506,-0.5800555,0.9612323,0.9494786,0.8402771,0.8111391,0.7462639,0.6619119,0.5519046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-0.8989455,0.7139114,-0.903249815,0.715336691,0.004012692,-0.001656858,-0.00338673,0.004724183,0.000777065,0.000851644,0.002496689,0.00224962,0.000115663,-0.004712564,0.001103629,-1.3E-05,126,301.3728,146.3514,392.981,1.2E-07,-0.149137,-0.1,-0.1960878,-0.1949349,-0.1939991,-0.1861775,-0.1793419,-0.1509833,-0.06388071,-0.1779553,-0.181851,-0.1689899,-0.06164942,-0.1708891,-0.06045661,-0.1713885,-0.09076271,-0.09093386,-0.1039843,-0.1101328,-0.1308496,-0.159846,-0.1703965,-0.1552226,-0.1843324,-0.2056575,-0.1964317,-0.2282573,-0.2303887,-0.2322175,-0.2335546,-0.2342199,-0.2270149,361.9204,-0.9951485,-0.09360284,-0.0163055,-0.005778666,0.01446183,0.00997101,0.00776909,0.004600878,-0.003937927,0.01184726,0.002954379,-0.005290633,-0.001137444,0.002939757,0.003756128,0.000275572,0.002306422,0.000882659,-0.000345989,-0.001195171,0.001306048,-0.001420627,0.000274333,0.000445699,-0.000108147,-0.000331421,0.000121808,2.64E-05,0.000220394,0.000131857,-0.000358259,-0.000107147,3.54E-05,-0.9951485,0.01446183,-0.03214367,37.23485,0.1710842,-0.3420211,1.003076,0.9998741,0.9032051,0.890805,0.8349467,0.7821561,0.6523991,0.554615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.374255,0.688983,-1.37116929,0.684716037,-0.002257248,-2.43E-05,0.001042424,-0.003841445,0.002972223,0.002846345,-0.000687903,-0.001650385,-0.00137488,-0.003969926,0.000206352,-0.0085924,126,218.1243,117.5457,390.2893,4.24E-09,-0.1774822,-0.1,-0.1900765,-0.1872905,-0.1860265,-0.1780776,-0.1705893,-0.142062,-0.06471389,-0.1638458,-0.1728167,-0.1688435,-0.07498501,-0.1723369,-0.07660409,-0.1695574,-0.1061278,-0.1113578,-0.1251171,-0.1406717,-0.1577166,-0.1847751,-0.1939849,-0.1947381,-0.2033624,-0.2050835,-0.2066183,-0.2081897,-0.209608,-0.2103593,-0.211497,-0.211915,-0.2050489,411.8061,-0.9986237,0.04387963,-0.02217661,0.01626121,-0.004374193,-3.79E-05,0.000234467,-0.003877826,-0.001318414,-0.000707701,-0.001061174,-7.25E-05,0.003298874,-0.000105132,0.002254674,-0.003672544,-0.000904275,0.000287174,4.22E-05,-6.97E-05,-7.74E-05,0.000555983,-0.000204785,-0.000567896,0.000157799,-7.13E-05,8.55E-05,0.000480752,-0.000168909,0.000216455,-0.000193578,9.52E-05,6.81E-05,-0.9986237,0.04387963,-0.02940508,35.11034,0.1715761,-0.5800555,0.9627774,0.9513711,0.8437437,0.8149069,0.7518182,0.6660248,0.5489736,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.218743,0.7429281,-1.219458073,0.739086019,0.004078494,0.004934426,-0.00411673,-0.002607601,-3.01E-05,0.003614682,-0.000572577,-0.000992217,0.003889405,-0.002990509,-0.004461539,-0.00035888,126,245.8504,133.8803,390.2893,5.2E-08,-0.1332466,-0.1,-0.1877448,-0.1791467,-0.1776774,-0.1722033,-0.1655482,-0.1409549,-0.05760512,-0.1613812,-0.1713546,-0.162569,-0.06498711,-0.1638147,-0.06500717,-0.1671662,-0.09314444,-0.09740212,-0.1077427,-0.1194832,-0.1372644,-0.1661494,-0.1814662,-0.1693195,-0.2094641,-0.2246343,-0.2241426,-0.2340117,-0.234909,-0.23466,-0.2356834,-0.2371578,-0.2292856,393.7342,-0.9981054,-0.01952548,0.008742919,-0.05482216,-0.003944429,-0.003865783,0.01511802,0.003725184,0.004457983,0.000186195,0.002542254,5.55E-05,-0.001477134,-0.001333579,-0.00272512,-0.00101217,0.001738851,-0.001691403,-0.00043635,-0.000938313,0.000787627,-0.000999206,-0.000224827,0.000789577,0.000713896,0.000378642,0.000554051,-0.00015041,-0.000337955,0.000358133,-4.17E-05,0.000402458,-0.000216092,-0.9981054,0.01511802,-0.03185746,35.63908,0.1711378,-0.4912642,0.9740738,0.9677304,0.8705507,0.8456239,0.7962156,0.7263207,0.6071588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.383237,0.6859932,-1.381546594,0.684205416,0.004512337,0.003550222,0.002158839,-0.004656163,-0.000994869,-0.001367545,0.001453119,-0.003778044,0.004513913,0.004543976,0.000151783,0.000612394,125,216.6212,116.7749,390.2893,3.55E-09,-0.1752331,-0.1,-0.1893465,-0.185265,-0.1838017,-0.1767346,-0.1695303,-0.1415377,-0.06455547,-0.1621902,-0.1717401,-0.167064,-0.07496064,-0.1713176,-0.07662177,-0.1698782,-0.1060731,-0.1113282,-0.1252246,-0.1407526,-0.1565575,-0.1854905,-0.196133,-0.1960257,-0.2050264,-0.2066779,-0.2084525,-0.2099556,-0.2109501,-0.2119863,-0.2123735,-0.2129177,-0.2061022,415.3852,-0.9985633,0.0467062,-0.0247417,0.003088686,-0.004483032,-0.002715743,-0.001590017,0.004315815,-0.00082507,0.000105693,0.000699928,0.002114792,0.001891477,0.000994714,0.001833457,-0.001243085,-0.001576682,-0.001000705,0.000174905,0.00027257,2.36E-05,0.000397849,0.000164883,-0.000295327,0.000447187,-1.44E-05,-5.76E-05,-0.000538744,9.79E-05,-0.000215226,-3.73E-05,0.00024038,-0.000195416,-0.9985633,0.0467062,-0.029531,34.94183,0.1715545,-0.4912642,0.9620737,0.9503613,0.8420466,0.8128327,0.7492055,0.6662217,0.5559431,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-0.6263803,0.5556391,-0.628513897,0.552333906,0.001332181,0.003709653,-0.004956057,-0.002198609,-0.004221499,-0.001697241,0.003404851,0.004340717,-0.004322986,0.004991312,-0.000399358,0.004998376,224,348.2288,140.5411,392.981,3.54E-07,-0.1472718,-0.1,-0.208783,-0.208351,-0.2069683,-0.2004691,-0.1894056,-0.1709051,-0.07937462,-0.1895663,-0.186088,-0.1698698,-0.0582507,-0.1696587,-0.05744979,-0.1704505,-0.08851464,-0.08712952,-0.1005107,-0.1046384,-0.1243925,-0.1547442,-0.1677486,-0.14796,-0.1693228,-0.1919019,-0.1760803,-0.2233206,-0.2260565,-0.2262273,-0.2300055,-0.2314791,-0.2239118,353.2124,-0.992185,-0.1163596,0.008139924,0.02542013,0.01973244,0.02362562,-0.004753598,-0.0102443,-0.008726798,0.007326643,-0.005402194,0.000214685,0.000333567,0.003783886,-0.004355719,0.005687281,-0.000628055,0.003039281,0.001068118,-0.001700172,0.001087901,0.0001531,-0.000432497,0.000983508,0.00025943,0.000202399,-0.000123469,0.000355326,0.000659796,-0.00019118,-0.00049434,0.000185988,8.35E-05,-0.992185,0.02542013,-0.03161377,38.90474,0.1711829,-0.342086,1.057137,1.052344,0.9520786,0.9423969,0.8846513,0.8355156,0.7109586,0.5938419,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.281026,0.7156236,-1.27972125,0.717657973,0.004559045,0.000192021,0.003596596,-0.00330927,0.0042538,0.004832382,-0.002340077,0.003734953,-0.003058061,0.000312034,0.00025038,-0.000268802,126,234.0804,126.4167,390.2893,1.4E-08,-0.1863051,-0.1,-0.2027185,-0.1957254,-0.1924681,-0.1834872,-0.1750857,-0.1441114,-0.06242269,-0.1619823,-0.1711244,-0.165769,-0.07078704,-0.1760268,-0.07178065,-0.1678653,-0.1007751,-0.1058108,-0.1169417,-0.1304723,-0.1477363,-0.177596,-0.1896329,-0.1856765,-0.202608,-0.2046039,-0.2064329,-0.2081689,-0.2095873,-0.2109427,-0.2118237,-0.2121015,-0.2052693,396.7628,-0.9987143,-0.01807388,-0.0343152,0.02326591,-0.01390227,0.01430199,-0.003959859,0.006308665,-0.006366801,-0.001813904,0.000257406,0.001311012,0.003813267,-0.000267035,-0.002264123,-0.000457759,-0.001333406,-0.001275506,0.000605424,0.000914933,-0.000147504,-0.000392067,0.000339139,0.000187508,-0.000362492,8.93E-05,0.000471965,9.95E-05,-6.84E-05,-0.000164839,-2.61E-05,0.000157657,0.000131078,-0.9987143,0.02326591,-0.03126214,35.76412,0.1712475,-0.342086,0.9704935,0.9609406,0.859131,0.831365,0.7792016,0.7014737,0.5872832,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.285691,0.7144587,-1.28852228,0.717474011,0.003789186,-0.002466053,0.001724795,0.00491004,-0.002687163,0.001223452,0.000552259,-0.000569794,0.003909181,-0.000806561,-0.000820435,-0.003760244,126,233.2715,126.0752,390.2893,1.44E-08,-0.1849166,-0.1,-0.2032588,-0.1950667,-0.192188,-0.1846309,-0.1748517,-0.1436738,-0.06277844,-0.1644482,-0.1748225,-0.1703737,-0.07125957,-0.1720295,-0.07230949,-0.1666406,-0.1014186,-0.1064591,-0.1177451,-0.1314879,-0.1487823,-0.1782082,-0.1894814,-0.1862881,-0.2018025,-0.2039398,-0.2056293,-0.2072633,-0.2087891,-0.2100102,-0.2109937,-0.2113768,-0.2044042,396.1033,-0.9988192,0.02198672,-0.02990625,0.02784316,-0.002644062,0.009724638,-0.008535653,-0.00249746,0.001960336,-0.001238664,-0.000841656,-0.002614974,0.00130367,0.002144491,-0.000101694,-0.001033077,0.001118345,0.000981794,-0.001200267,0.000877812,0.000130548,-0.000481797,0.000852682,0.000250628,-0.000627921,-0.000328833,4.31E-05,-0.000457475,2.82E-05,-0.0001299,5.67E-05,-1.16E-05,0.000113668,-0.9988192,0.02784316,-0.02975921,35.40442,0.1715151,-0.7124725,0.9700603,0.9606089,0.8587016,0.8312678,0.7785545,0.7011975,0.5844133,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
