temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk19,playmethod,class1,class2,label
1.693705,-0.8647113,0.7650137,-0.863403787,0.76489029,-0.003795514,125,322.3713,229.7683,519.4885,380.7476,-0.9995345,0.02350428,-0.02992953,34.50652,0.1714854,0.3270321,1.046533,0.9239066,0.9474377,0.9510319,0.8738828,0.910538,0.9078877,0.8424533,0.8270601,0.7700623,0.6215406,0.6830737,0.7276326,0.6851168,0.679453,0.6802363,0.6834702,0.6542719,blown,aerophone,aero_single-reed,TenorSaxophone
1.040175,-0.4972764,0.7572712,-0.496459278,0.752346954,0.000114385,271,401.4549,202.0211,522.1802,382.8321,-0.9997654,0.008209967,-0.03049357,33.92304,0.171386,0.2185927,1.03321,1.037015,1.010542,0.9831876,0.9546778,0.866017,0.9369463,0.8014335,0.8425268,0.7205913,0.733935,0.6342529,0.6615715,0.595108,0.6769684,0.591991,0.6293824,0.6420029,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.917447,-0.8860861,1.172551,-0.881373031,1.170208788,0.004380128,257,379.7284,331.9218,904.3945,379.4269,-0.9992383,0.03186221,-0.02942648,34.92079,0.1715725,-0.022712,0.8790818,0.9697074,0.8533652,0.9238887,0.8239472,0.9341388,0.801449,0.8199053,0.7746843,0.7528157,0.7764111,0.7135428,0.7480075,0.5667755,0.6854983,0.5916511,0.6204307,0.5764567,blown,aerophone,aero_single-reed,B-flatclarinet
1.388541,-0.114678,1.266576,-0.115921994,1.264405793,0.006445187,263,613.4594,403.279,1041.669,359.4465,-0.998867,0.03491391,-0.0283921,35.54233,0.1717467,-0.3225296,1.038164,0.9075519,1.062505,1.061275,1.055255,0.9319271,1.008855,0.9174646,0.9101757,0.8975815,1.003182,0.8793001,0.8652435,0.7662832,0.9190136,0.724365,0.7618514,0.7457401,blown,aerophone,aero_lip-vibrated,CTrumpet
1.121035,-1.267515,0.7189213,-1.265505769,0.715771967,0.001272998,126,236.4528,127.7963,390.2893,394.1155,-0.9991693,0.01977708,-0.03013972,34.85472,0.1714486,-0.5800555,0.9713333,0.9623062,0.8610391,0.8334665,0.7821879,0.7074957,0.5903233,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.002778,-0.2275482,0.670279,-0.22434306,0.671327186,0.007292428,235,471.3375,228.3229,524.8718,377.5789,-0.999506,0.02257073,-0.0288212,34.52457,0.1716752,0.0932072,1.034403,1.030991,1.069265,0.9723583,0.9135652,0.8490652,0.8660699,0.7804732,0.7381662,0.6901149,0.7353913,0.5969114,0.675775,0.595108,0.6448036,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.679426,-1.391506,0.7633931,-1.390088146,0.763358494,0.001973786,63,227.5539,189.1124,261.0901,368.6534,-0.9988919,0.003375376,-0.0329863,35.09516,0.1709238,0.2979614,0.980803,0.8357809,0.8931703,0.8766859,0.822375,0.8623141,0.862103,0.7984955,0.7663896,0.7251031,0.7076196,0.656452,0.6155617,0.6589712,0.6710839,0.6555386,0.6649056,0.6650851,blown,aerophone,aero_single-reed,TenorSaxophone
0.9820233,-1.259173,1.029549,-1.260219509,1.024862131,-0.004750177,207,288.0353,293.446,648.6877,319.2868,-0.9989087,0.04033396,-0.02861231,35.41724,0.1717101,-0.07155538,0.9346504,0.9062517,0.8286025,0.8933548,0.8697372,0.8022582,0.8311937,0.8576834,0.6820969,0.5935533,0.7495119,0.6767813,0.7635094,0.7111228,0.7228029,0.6739258,0.6348047,0.684484,string,chordophone,chrd_composite,Violin
1.001197,-0.2999485,0.7217133,-0.296054588,0.718108161,0.002283548,231,457.545,252.0551,522.1802,384.7395,-0.9997831,0.01543158,-0.03043125,33.70077,0.1713971,0.07950119,1.031106,1.019062,1.056372,0.9402898,0.8685105,0.7968479,0.8543879,0.6851976,0.6198805,0.694683,0.7981475,0.621329,0.675775,0.595108,0.6989496,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.632824,-1.197217,0.7936138,-1.201293083,0.793161799,0.000680597,159,259.4762,200.1895,261.0901,374.9719,-0.9991975,0.02528368,-0.02845784,35.22187,0.1717358,-0.05875231,1.004559,0.8947805,0.9076511,0.8963595,0.8330014,0.8773922,0.8788386,0.811415,0.7577113,0.7469695,0.7330086,0.6812948,0.6371705,0.6776927,0.6752163,0.6540603,0.6688898,0.6678776,blown,aerophone,aero_single-reed,TenorSaxophone
0.9457889,-0.8870243,1.150624,-0.885121893,1.145816986,0.006404134,269,379.2885,339.109,785.9619,313.48,-0.998278,0.05441964,-0.0281081,35.64693,0.1717934,-0.1555778,0.9407995,0.9398954,0.9094864,0.8999031,0.8698239,0.7164697,0.8715088,0.8245714,0.6096864,0.7055423,0.7722645,0.7056754,0.7436426,0.6842572,0.6865088,0.6295455,0.564369,0.6054226,string,chordophone,chrd_composite,Violin
1.799928,-1.661404,0.540685,-1.662885007,0.541612459,-0.000787146,63,172.1694,87.31778,258.3984,475.5044,-0.9976665,0.0635698,-0.0296891,35.82662,0.1715272,-0.342086,0.9255856,0.9082072,0.7731489,0.7210631,0.6388283,0.777110,0.827325,0.828255,0.670164,0.690022,0.753758,0.667966,0.722878,0.690284,0.682277,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
1.041239,-0.6205424,0.7499385,-0.617755179,0.747920281,0.007341077,242,368.309,188.909,519.4885,392.1958,-0.9992622,0.03376627,-0.02871112,34.52384,0.1716936,0.2186105,1.021358,1.01989,0.9904685,0.9415506,0.8714133,0.7983611,0.9178094,0.6853434,0.8505199,0.694683,0.7795754,0.621329,0.6712461,0.595108,0.6822803,0.591991,0.6739615,0.697158,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.071612,-0.4287052,1.317658,-0.433442691,1.31757642,-0.00123524,210,544.9909,506.6882,783.2703,229.3731,-0.997723,0.02135798,-0.03153915,38.37762,0.1711967,-0.2762819,1.054491,0.964408,0.9822149,0.9508094,0.9605246,0.9256004,0.9108167,0.9253175,0.9324528,0.9082237,0.8996103,0.918292,0.8322779,0.900994,0.8090916,0.8751456,0.8082404,0.7696113,blown,aerophone,aero_free-reed,Accordian
1.278968,-0.9581407,1.202625,-0.954530783,1.197994961,-0.00255619,203,384.7015,426.423,780.5786,283.0645,-0.9975612,0.04012547,-0.02987122,37.83638,0.1714956,-0.03186664,1.128853,1.015057,1.080965,0.9499061,0.9898576,0.8348961,0.8749573,0.7488089,0.9901701,0.7506666,0.8920152,0.7185083,0.8699312,0.6032234,0.7349935,0.6861648,0.8347997,0.6328377,string,chordophone,chrd_composite,DoubleBass
1.002778,-0.4062849,0.8020951,-0.411236777,0.802389726,-0.000236791,224,441.2642,292.2599,524.8718,371.3826,-0.9996115,0.02058161,-0.02906145,34.22443,0.1716347,0.0932072,1.036153,1.036158,1.013858,0.980867,0.9234593,0.8583487,0.9194561,0.7959963,0.7551388,0.7006679,0.8810525,0.6187354,0.675775,0.595108,0.7753477,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.850129,-1.043516,1.173307,-1.043124544,1.170779882,-0.00742521,241,349.7428,328.4016,785.9619,375.2577,-0.9995559,0.01004625,-0.03142678,34.66909,0.1712174,-0.02618124,0.8500975,0.9300987,0.7862377,0.8724545,0.8136261,0.8544036,0.6636959,0.6440983,0.6193395,0.5628312,0.5670856,0.702935,0.725697,0.643354,0.5722626,0.623507,0.608333,0.617342,blown,aerophone,aero_single-reed,B-flatclarinet
1.799928,-1.48073,0.6475422,-1.482430115,0.64436608,-0.003910085,126,200.5763,107.3263,387.5977,442.4835,-0.9991285,0.0223789,-0.03121401,34.90143,0.1712563,-0.342086,0.9523835,0.9389537,0.8214009,0.7887881,0.7164187,0.6277326,0.699917,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
1.000043,0.1394738,0.551918,0.13671494,0.551472037,-0.004548604,314,584.8865,195.3947,656.7627,353.4097,-0.9986313,0.02468017,-0.02772156,36.69448,0.1718562,-0.1733523,1.006932,1.01259,1.082262,1.058308,1.001259,0.8589219,0.9093001,0.8511581,0.7589555,0.7316921,0.7195982,0.6827787,0.7796868,0.6475839,0.65768,0.6571672,0.6486888,0.635404,blown,aerophone,aero_double-reed,Oboe
1.081512,-1.538025,0.6194363,-1.540763,0.620413583,0.006218837,125,191.4134,101.7468,263.7817,451.0064,-0.996717,0.07491856,-0.02966109,36.62102,0.1715321,-0.4912642,0.9453794,0.9302882,0.8060273,0.7705629,0.6879966,0.5955745,0.827325,0.828255,0.670164,0.690022,0.753758,0.667966,0.722878,0.690284,0.682277,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
1.693705,-1.232612,0.7531978,-1.233402472,0.755440493,0.00782818,63,250.6182,191.162,261.0901,378.0117,-0.9991149,0.02315942,-0.0296822,35.25583,0.1715284,0.3270321,1.002585,0.8602272,0.9049076,0.8878138,0.8274993,0.868873,0.8683074,0.7973323,0.7431933,0.7379864,0.7171008,0.6640766,0.6191884,0.6524183,0.6443369,0.6278237,0.6416231,0.6363203,blown,aerophone,aero_single-reed,TenorSaxophone
1.471448,-0.6158419,0.8326788,-0.617940297,0.837252488,-0.000678929,195,394.6444,302.9911,519.4885,373.2001,-0.9981181,0.04867585,-0.0293902,36.5814,0.1715787,0.3266423,1.041176,1.017673,0.9856254,0.9349545,0.8930069,0.8478283,0.8975816,0.9260931,0.9055114,0.8962829,0.8738324,0.8647962,0.8298686,0.7596393,0.7441198,0.7329732,0.7218802,0.6815066,blown,aerophone,aero_single-reed,TenorSaxophone
0.6991683,-0.8106304,1.125622,-0.814250836,1.121457844,0.007027555,259,391.8132,336.7429,772.5037,311.4133,-0.9968434,0.06932119,-0.04695819,53.50532,0.1784375,-0.06770574,0.9618883,0.9551769,0.9065314,0.9254004,0.9198209,0.8938595,0.8828174,0.9031615,0.7896357,0.7004795,0.7492132,0.745266,0.8251322,0.6621046,0.6777496,0.7409706,0.6272856,0.6632396,string,chordophone,chrd_composite,Violin
1.771543,-1.387067,1.001374,-1.384875527,1.004566101,0.008328386,207,265.1094,292.0976,390.2893,345.1974,-0.9990948,0.03423967,-0.02805413,35.33287,0.1718022,-0.02480273,0.9130239,0.915382,0.8550531,0.866007,0.7993136,0.8487873,0.8362397,0.8079266,0.7450314,0.7916756,0.7432141,0.7108853,0.6392077,0.6247297,0.6856354,0.5979125,0.6158694,0.6339309,blown,aerophone,aero_single-reed,B-flatclarinet
1.526102,-0.7410826,1.235945,-0.739641948,1.235783543,0.005051906,240,417.9493,341.0177,785.9619,365.6467,-0.999187,0.03014083,-0.03098912,35.23955,0.1712971,-0.3124043,1.039687,1.029735,1.000337,0.9189721,0.9811918,0.8971456,1.001516,0.7233529,0.9687437,0.8093814,0.9891196,0.7850908,0.9379142,0.755617,0.9141629,0.6508318,0.8714556,0.8789133,blown,aerophone,aero_lip-vibrated,CTrumpet
1.390276,0.3095506,1.114065,0.313497179,1.112650442,-0.004602323,352,755.507,405.6758,1181.635,368.1329,-0.9989504,0.02995659,-0.0293586,35.44568,0.1715841,-0.2319108,1.047066,0.8865803,1.079883,1.071281,1.069072,0.940686,1.02314,0.9242365,0.9118116,0.8972004,0.9536193,0.8875642,0.8885773,0.7720542,0.888968,0.7390658,0.8156438,0.8520603,blown,aerophone,aero_lip-vibrated,CTrumpet
1.448017,-0.01936551,1.012709,-0.019965832,1.007876553,-0.00285517,270,630.763,466.7295,1300.067,317.0143,-0.9949598,0.08975958,-0.02461235,38.15012,0.1723289,0.3218534,1.015011,1.036448,1.03038,0.9719287,0.9253661,0.9203282,0.9556499,0.9780353,0.969791,0.9728344,0.951363,0.945692,0.9499374,0.9019998,0.8685517,0.8306852,0.7990287,0.7590221,blown,aerophone,aero_single-reed,TenorSaxophone
1.394951,0.1432592,1.140271,0.147891569,1.137636118,0.00474178,312,684.83,386.9471,1044.36,368.0741,-0.9995373,0.02270115,-0.02866562,34.33959,0.1717012,-0.2402551,1.041279,0.9009273,1.073901,1.061353,1.061995,0.9373883,1.029143,0.9134037,0.912885,0.8975881,1.007279,0.8737588,0.8790604,0.7647966,0.9231479,0.7150484,0.7864297,0.7202779,blown,aerophone,aero_lip-vibrated,CTrumpet
1.46164,-1.503967,0.950005,-1.507322705,0.946152682,0.005446802,152,243.5058,288.7719,258.3984,328.0634,-0.9990596,0.01706686,-0.0298854,35.84375,0.1714931,-0.02336622,0.9062574,0.8201678,0.8299291,0.8439506,0.7737429,0.8592129,0.7111539,0.7605923,0.6795383,0.7136548,0.6730868,0.6372617,0.688729,0.5164804,0.5300443,0.5211241,0.608333,0.5634912,blown,aerophone,aero_single-reed,B-flatclarinet
1.810818,-1.626472,0.5664668,-1.627621509,0.571284859,-0.004884211,63,177.58,91.81046,261.0901,459.7895,-0.9985461,0.05286734,-0.02890962,34.50274,0.1716603,-0.3420211,0.9319122,0.9151333,0.7840887,0.7371663,0.6542958,0.777110,0.827325,0.828255,0.670164,0.690022,0.753758,0.667966,0.722878,0.690284,0.682277,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
1.390276,0.2077358,1.065854,0.208343719,1.060880954,-0.00201396,256,699.1213,383.9013,1047.052,374.5825,-0.9993456,0.02840672,-0.02999928,34.50414,0.1714732,-0.2319108,1.034735,0.906784,1.088115,1.057776,1.048167,0.9308102,1.059736,0.9038807,0.8983277,0.8871586,1.050952,0.8550995,0.8511818,0.7479887,0.9432717,0.724365,0.7398897,0.7893531,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8168174,-2.70063,2.837157,-2.701519241,2.840296645,0.004389717,63,196.6046,198.7267,261.0901,540.3418,-0.9976532,0.06306013,-0.0275995,36.27544,0.1718758,-0.6691447,1.03391,0.9160454,0.8298197,0.810156,0.806841,0.716058,0.681332,0.664375,0.705223,0.596959,0.723404,0.802892,0.661376,0.627652,0.654225,0.560585,0.683366,0.567448,struck_Hrm,chordophone,chrd_simple,Piano
0.8731655,-2.415293,0.6497573,-2.418537483,0.646098425,-0.005756176,63,103.2244,55.75057,129.1992,430.6772,-0.994613,0.006715201,-0.03532325,37.69117,0.1704561,-0.6691447,0.9951497,0.8666738,0.8532995,0.7507744,0.7881049,0.716058,0.7919395,0.664375,0.7583216,0.596959,0.7175893,0.802892,0.6331891,0.627652,0.654225,0.560585,0.683366,0.567448,struck_Hrm,chordophone,chrd_simple,Piano
1.278968,-0.8811862,1.244167,-0.882218713,1.24454054,0.002269412,240,411.2403,454.211,780.5786,284.1949,-0.9974776,0.0408101,-0.02647946,38.18271,0.1720519,-0.03186664,1.113255,1.016104,1.030273,0.9552918,0.9473514,0.8393861,0.901271,0.7753419,0.7657234,0.6608804,0.6801961,0.6943414,0.708377,0.6853598,0.7297584,0.671618,0.6308661,0.6506558,string,chordophone,chrd_composite,DoubleBass
1.799928,-1.511495,0.63301,-1.508428392,0.632383086,0.001101431,125,195.6313,104.3386,384.906,445.8446,-0.9991786,0.02725918,-0.02976667,35.07431,0.1715138,-0.342086,0.9487464,0.9344701,0.8130599,0.7796451,0.7016514,0.614003,0.699917,0.744098,0.767194,0.749675,0.736009,0.697682,0.685608,0.632692,0.643926,0.614421,0.645221,0.601616,string,chordophone,chrd_composite,Cello
0.9978541,-0.4564283,0.7696574,-0.45314514,0.772481147,0.002430397,351,418.0956,232.5403,645.9961,377.5099,-0.9997367,0.01277292,-0.03066125,34.04019,0.1713561,0.1577876,1.049425,1.035572,1.021912,0.9794587,0.9728311,0.8569269,0.9703841,0.7962601,0.8895901,0.7042272,0.7805881,0.6176901,0.7044843,0.595108,0.7492518,0.591991,0.6773772,0.7068297,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.278968,-0.9581407,1.202625,-0.954530783,1.197994961,0.002916743,203,384.7015,426.423,780.5786,283.0645,-0.9975612,0.04012547,-0.02987122,37.83638,0.1714956,-0.03186664,1.128853,1.015057,1.080965,0.9499061,0.9898576,0.8348961,0.8749573,0.7488089,0.9901701,0.7506666,0.8920152,0.7185083,0.8699312,0.6032234,0.7349935,0.6861648,0.8347997,0.6328377,string,chordophone,chrd_composite,DoubleBass
1.679426,-1.106113,0.7756178,-1.107899084,0.7796268,0.004391527,126,274.3023,204.7089,263.7817,386.207,-0.9993172,0.0159235,-0.03044146,34.82863,0.1713953,0.2979614,0.9980914,0.8726917,0.845856,0.7865494,0.6539186,0.6193933,0.889897,0.864082,0.842272,0.809823,0.785469,0.760528,0.749453,0.732846,0.717380,0.696743,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.799928,-1.717797,0.4921983,-1.721287741,0.493573537,0.000903537,63,163.5029,79.17659,258.3984,479.4301,-0.9971509,0.07184188,-0.02796573,35.98417,0.1718166,-0.342086,0.9142621,0.8960892,0.7519031,0.6976077,0.5987761,0.777110,0.827325,0.828255,0.670164,0.690022,0.753758,0.667966,0.722878,0.690284,0.682277,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
1.906808,-1.812447,0.6275151,-1.812622353,0.625033513,-0.002438564,64,157.3861,99.84775,131.8909,467.9391,-0.9916098,0.01343926,-0.03643954,40.05364,0.170221,-0.022712,0.7326889,0.8908274,0.7155342,0.8031902,0.7280725,0.7328493,0.780374,0.797466,0.751957,0.751898,0.749399,0.702935,0.725697,0.643354,0.690918,0.623507,0.608333,0.617342,blown,aerophone,aero_single-reed,B-flatclarinet
0.8168174,-2.139689,1.209534,-2.137776994,1.213188326,0.008561729,63,139.057,127.5724,131.8909,481.7665,-0.9992489,0.01199699,-0.0307596,35.46911,0.1713385,-0.6691447,0.988662,1.020382,0.858966,0.810156,0.8710412,0.716058,0.681332,0.664375,0.705223,0.596959,0.723404,1.09779,0.661376,0.627652,0.654225,0.560585,0.683366,0.567448,struck_Hrm,chordophone,chrd_simple,Piano
1.07839,-0.6363617,1.336873,-0.631832355,1.339950807,0.008105195,256,496.8612,511.5013,783.2703,230.2824,-0.9978178,0.04864805,-0.02759671,37.19483,0.1718763,-0.2763377,1.087517,1.014116,0.9989925,0.9617073,0.9683268,0.8605834,0.9168971,0.8331732,0.8381648,0.7772409,0.7396486,0.6507923,0.6957825,0.6260159,0.6520544,0.6843884,0.6880747,0.6303041,blown,aerophone,aero_free-reed,Accordian
1.539108,-1.252389,1.077658,-1.252897621,1.080578367,-0.001353014,169,300.9873,335.2083,648.6877,350.4515,-0.9990667,0.03155675,-0.03025732,35.50964,0.1714279,-0.004663331,0.9362576,0.8695732,0.8192494,0.7526869,0.8115675,0.862349,0.8171718,0.7978162,0.775705,0.7930881,0.6997475,0.697731,0.7019944,0.5603716,0.6434764,0.5631801,0.5775453,0.5575066,blown,aerophone,aero_single-reed,B-flatclarinet
1.019867,-0.6261965,0.717248,-0.628273341,0.718511304,-0.000976127,211,364.2021,191.4852,516.7969,374.2126,-0.9994109,0.0163283,-0.03061505,34.45657,0.1713644,0.06110869,1.036025,1.034642,0.9641081,0.9744773,0.9172183,0.8491436,0.8595117,0.7822725,0.7343533,0.6857598,0.8024038,0.621329,0.5885721,0.595108,0.72616,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.906808,-0.3219956,1.122884,-0.318045873,1.124280417,0.000651192,292,518.1227,339.7406,912.4695,401.4727,-0.9991609,0.01583389,-0.03053605,35.22078,0.1713785,-0.022712,0.8944541,0.9602176,0.7005527,0.8157231,0.7954992,0.802383,0.7241693,0.6229577,0.751957,0.6593131,0.591032,0.5929885,0.725697,0.643354,0.690918,0.623507,0.608333,0.617342,blown,aerophone,aero_single-reed,B-flatclarinet
1.021142,-0.01538933,0.6492169,-0.014687219,0.64432211,0.004850016,295,536.339,189.6414,651.3794,385.0678,-0.9992281,0.02132921,-0.03012694,35.41971,0.1714509,0.08522017,1.026322,1.016562,1.06987,1.078126,0.9976294,0.8446947,0.8290273,0.8882256,0.8750654,0.8840491,0.8849051,0.8136211,0.6846363,0.6685055,0.6799964,0.6372492,0.6787828,0.617523,blown,aerophone,aero_double-reed,Oboe
1.632824,-1.443218,0.7385356,-1.444054388,0.74324911,0.008735319,138,217.6306,179.9286,261.0901,363.4108,-0.9993018,0.02883342,-0.02922432,34.66843,0.171607,-0.05875231,0.9731417,0.8664989,0.8823508,0.8559329,0.8016247,0.8235605,0.8188817,0.7631933,0.7491029,0.5777618,0.6165992,0.6098745,0.556442,0.732846,0.717380,0.696743,0.695016,0.671278,blown,aerophone,aero_single-reed,TenorSaxophone
1.396315,-0.4718901,0.9428492,-0.468348129,0.939360955,0.001450694,213,458.9785,382.0493,654.071,346.6957,-0.998241,0.04891415,-0.02908032,36.35844,0.1716315,-0.09503067,1.040912,1.016807,0.9859383,0.9467999,0.8862954,0.9089813,0.927807,0.9217527,0.9093002,0.9117789,0.8801268,0.8751459,0.8681441,0.8020302,0.7566821,0.715953,0.684796,0.5937417,blown,aerophone,aero_single-reed,TenorSaxophone
1.535154,-0.3630516,1.362137,-0.36122434,1.362212141,-0.0016025,244,548.9046,408.0784,915.1611,351.4746,-0.9992703,0.01868374,-0.03064309,34.95763,0.1713594,-0.2989668,1.03721,0.9056196,1.054894,1.058165,1.052013,0.931443,0.9725522,0.9197391,0.9133277,0.8952201,0.9669323,0.8711089,0.8592836,0.7596126,0.760672,0.7000302,0.7638608,0.7473985,blown,aerophone,aero_lip-vibrated,CTrumpet
1.679426,-1.350719,0.7955775,-1.351395974,0.791566111,0.002117521,128,236.9798,199.593,261.0901,382.576,-0.9993083,0.01371408,-0.03107451,35.16575,0.1712817,0.2979614,0.9832272,0.814742,0.9036112,0.8759615,0.8200031,0.8604948,0.8559776,0.7776801,0.7432397,0.7217106,0.6907742,0.6314959,0.5739328,0.6107811,0.6137578,0.5911291,0.6017987,0.5846918,blown,aerophone,aero_single-reed,TenorSaxophone
0.6991683,-1.6498,0.6861907,-1.646551223,0.684524326,0.000824756,83,188.5693,170.3425,258.3984,354.367,-0.9993851,0.006748343,-0.04867465,50.94485,0.1775262,-0.06770574,0.9008429,0.9125944,0.8317472,0.8545876,0.8408693,0.7652528,0.7882012,0.7828438,0.6392058,0.6304676,0.7132144,0.567123,0.6530523,0.6253527,0.5277703,0.648602,0.615326,0.634107,string,chordophone,chrd_composite,Violin
0.9934581,-0.5049117,1.347962,-0.507695755,1.347659114,-0.00287925,276,536.821,524.6112,783.2703,229.5272,-0.9992683,0.01928854,-0.02862398,35.46976,0.1717082,-0.3348084,1.079843,1.014776,0.9931626,0.961094,0.9659045,0.8643679,0.9178047,0.8357759,0.8378283,0.7392931,0.7284004,0.7318778,0.7258585,0.6396062,0.691699,0.7072326,0.6929828,0.6412769,blown,aerophone,aero_free-reed,Accordian
1.330722,-0.7750243,1.414327,-0.775856187,1.417392079,-4.16E-05,192,439.7325,383.932,785.9619,355.3291,-0.9996131,0.0221088,-0.02854652,34.09388,0.1717211,-0.3542704,1.039589,0.919951,1.019015,1.053279,1.042835,0.9267067,0.9228889,0.9233929,0.8977607,0.8817106,0.9481992,0.8599199,0.8505193,0.7827045,0.7833229,0.7500408,0.7566032,0.7450935,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073628,-1.003815,0.7775673,-1.007070547,0.779963827,0.004681374,213,286.1894,153.7933,392.981,347.7484,-0.9963883,0.02475907,-0.03163281,37.30504,0.1711794,-0.476059,0.9885008,0.9834275,0.8895956,0.8780287,0.825069,0.8047485,0.7299894,0.6965068,0.6482298,0.6057444,0.5644409,0.6380798,0.69959,0.6195541,0.6501482,0.5594414,0.6566983,0.5202016,string,chordophone,chrd_composite,Cello
1.917447,-0.8932108,1.221547,-0.894065203,1.225702223,-0.006435994,188,385.062,330.7732,909.7778,388.5539,-0.9989843,0.02813954,-0.03013731,35.21498,0.171449,-0.022712,0.7084501,0.95654,0.771309,0.9419959,0.8508516,0.9505609,0.7485122,0.8384175,0.7893216,0.7449146,0.8116838,0.7221216,0.7718497,0.6344927,0.7073585,0.6494006,0.6255033,0.6275462,blown,aerophone,aero_single-reed,B-flatclarinet
1.549887,-1.180531,1.065477,-1.181839376,1.066564168,0.002548657,225,294.4363,266.5549,519.4885,373.5029,-0.999455,0.02060372,-0.02800017,34.68013,0.171811,-0.2534505,1.049215,1.034828,1.032287,0.944264,0.8919753,0.8981547,0.8581944,0.8275113,0.8394332,0.8082988,0.8248767,0.8310062,0.7784814,0.7338485,0.6481714,0.6457772,0.6351396,0.6373786,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526102,-1.077005,1.10493,-1.077791027,1.102376294,0.004538287,146,318.1111,271.3169,522.1802,377.339,-0.9991588,0.02668758,-0.02999168,35.3093,0.1714746,-0.3124043,1.064757,1.038012,1.031341,0.9476615,0.9528416,0.9047415,0.9503996,0.8489496,0.8473693,0.8266018,0.8206137,0.8667561,0.8141353,0.7796322,0.72253,0.683901,0.769143,0.779907,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9934581,-0.3637985,1.247894,-0.366197657,1.244893941,0.008534151,319,553.312,499.3765,783.2703,236.1252,-0.9987064,0.02934492,-0.02850249,36.59342,0.1717284,-0.3348084,1.06914,1.016343,0.946561,0.9606384,1.012501,0.860436,0.8354973,0.8269207,0.8100107,0.7814896,0.7154158,0.7034168,0.6987798,0.6613283,0.664709,0.6765123,0.6980702,0.6097425,blown,aerophone,aero_free-reed,Accordian
1.019867,-0.6561739,0.7137112,-0.657229251,0.717637905,-0.000251138,137,352.5605,154.1314,519.4885,423.0992,-0.9965778,0.009085767,-0.0329796,36.75315,0.1709251,0.06110869,1.032111,1.030159,0.9960219,0.9652672,0.9031221,0.8362884,0.8011396,0.7620012,0.7152253,0.6625297,0.6049987,0.621329,0.675775,0.595108,0.740003,0.591991,0.679899,0.692721,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.9934581,-0.610622,1.383305,-0.605839525,1.382550473,0.000103987,229,514.1282,523.7055,783.2703,227.1251,-0.9984415,0.02703866,-0.02905134,36.60283,0.1716364,-0.3348084,1.084643,1.014535,0.991649,0.9618299,0.9393025,0.8622144,0.9142408,0.8094846,0.7747571,0.758283,0.7066561,0.6434867,0.6913311,0.7000657,0.7004574,0.6160988,0.6977484,0.666131,blown,aerophone,aero_free-reed,Accordian
1.906808,-0.4288504,1.245285,-0.433134006,1.249185833,0.006974582,289,512.1126,369.0533,915.1611,388.2267,-0.9993582,0.01680262,-0.02948581,35.17222,0.1715623,-0.022712,0.9043214,0.9312065,0.8458621,0.853547,0.8553942,0.8538245,0.840231,0.7471777,0.7481531,0.7396497,0.6438003,0.6675162,0.6944129,0.6336975,0.6707107,0.623507,0.608333,0.5944577,blown,aerophone,aero_single-reed,B-flatclarinet
1.520376,-1.454104,0.8187667,-1.456311507,0.815293358,-0.006998207,87,217.3132,168.0202,261.0901,395.0707,-0.9938098,0.08740753,-0.0296811,39.04481,0.1715286,-0.3124043,1.113296,1.03646,1.074793,0.913001,0.8097837,0.9060578,0.8969995,0.8779035,0.8157498,0.8947252,0.912068,0.8885958,0.8333142,0.8396302,0.7519087,0.7817372,0.7345054,0.779907,blown,aerophone,aero_lip-vibrated,CTrumpet
